,Region Code (Administrative),Region Name (administrative),LTLA Code,LTLA Name,Under 50,50-54,55-59,60-64,65-69,70-74,75-79,80+
,E12000008,South East,E07000226,Crawley," 15,489 "," 6,690 "," 6,422 "," 5,568 "," 4,365 "," 4,020 "," 2,570 "," 4,060 "
,E12000008,South East,E07000107,Dartford," 13,270 "," 6,589 "," 6,322 "," 5,169 "," 4,092 "," 4,071 "," 2,881 "," 4,317 "
,E12000008,South East,E07000108,Dover," 13,766 "," 7,174 "," 7,975 "," 7,423 "," 7,023 "," 7,307 "," 5,475 "," 6,870 "
,E12000008,South East,E07000085,East Hampshire," 14,746 "," 8,891 "," 9,309 "," 8,368 "," 7,024 "," 7,534 "," 5,757 "," 7,922 "
,E12000008,South East,E07000061,Eastbourne," 15,078 "," 6,100 "," 6,497 "," 5,892 "," 5,403 "," 6,220 "," 4,687 "," 7,383 "
,E12000008,South East,E07000086,Eastleigh," 16,531 "," 8,774 "," 8,811 "," 7,717 "," 6,743 "," 6,889 "," 5,027 "," 7,257 "
,E12000008,South East,E07000207,Elmbridge," 12,807 "," 9,794 "," 9,039 "," 7,255 "," 5,984 "," 6,111 "," 4,604 "," 7,355 "
,E12000008,South East,E07000208,Epsom and Ewell," 8,741 "," 5,310 "," 5,032 "," 4,061 "," 3,462 "," 3,832 "," 2,820 "," 4,047 "
,E12000008,South East,E07000087,Fareham," 15,799 "," 7,851 "," 8,473 "," 7,573 "," 6,380 "," 7,211 "," 5,640 "," 8,050 "
,E12000008,South East,E07000112,Folkestone and Hythe," 13,662 "," 7,122 "," 7,617 "," 7,010 "," 6,540 "," 7,462 "," 5,358 "," 6,939 "
,E12000008,South East,E07000088,Gosport," 10,202 "," 5,242 "," 5,542 "," 5,053 "," 4,364 "," 4,694 "," 3,380 "," 4,628 "
,E12000008,South East,E07000109,Gravesham," 12,410 "," 6,555 "," 6,521 "," 5,401 "," 4,642 "," 4,719 "," 3,502 "," 4,985 "
,E12000008,South East,E07000209,Guildford," 15,384 "," 8,987 "," 8,963 "," 7,411 "," 6,251 "," 6,456 "," 4,750 "," 7,132 "
,E12000008,South East,E07000089,Hart," 11,615 "," 7,007 "," 6,901 "," 5,556 "," 4,576 "," 5,121 "," 4,052 "," 5,470 "
,E12000008,South East,E07000062,Hastings," 10,065 "," 5,718 "," 5,987 "," 5,217 "," 4,790 "," 4,846 "," 3,360 "," 4,301 "
,E12000008,South East,E07000090,Havant," 19,828 "," 8,200 "," 8,806 "," 8,297 "," 7,216 "," 7,680 "," 5,921 "," 8,530 "
,E12000008,South East,E07000227,Horsham," 14,627 "," 10,171 "," 10,639 "," 9,288 "," 8,036 "," 8,681 "," 6,591 "," 9,334 "
,E12000008,South East,E06000046,Isle of Wight," 19,115 "," 9,173 "," 10,251 "," 9,882 "," 9,835 "," 10,811 "," 8,446 "," 10,337 "
,E12000008,South East,E07000063,Lewes," 11,084 "," 6,747 "," 6,971 "," 6,356 "," 6,104 "," 6,714 "," 5,122 "," 7,440 "
,E12000008,South East,E07000110,Maidstone," 18,691 "," 11,061 "," 10,824 "," 9,346 "," 8,146 "," 8,926 "," 6,504 "," 8,767 "
,E12000008,South East,E06000035,Medway," 31,661 "," 16,348 "," 16,772 "," 14,478 "," 12,188 "," 12,456 "," 8,661 "," 10,719 "
,E12000008,South East,E07000228,Mid Sussex," 15,134 "," 10,332 "," 9,932 "," 8,341 "," 7,517 "," 7,927 "," 6,250 "," 8,789 "
,E12000008,South East,E06000042,Milton Keynes," 29,769 "," 16,519 "," 15,369 "," 13,321 "," 11,561 "," 10,798 "," 7,009 "," 8,601 "
,E12000008,South East,E07000210,Mole Valley," 7,962 "," 6,311 "," 6,457 "," 5,628 "," 4,963 "," 4,995 "," 4,064 "," 6,109 "
,E12000008,South East,E07000091,New Forest," 20,134 "," 11,709 "," 13,185 "," 12,201 "," 11,764 "," 13,187 "," 10,197 "," 15,199 "
,E12000008,South East,E07000178,Oxford," 21,552 "," 7,572 "," 7,297 "," 5,997 "," 4,844 "," 4,622 "," 3,423 "," 5,069 "
,E12000008,South East,E06000044,Portsmouth," 33,624 "," 12,331 "," 12,072 "," 9,955 "," 7,983 "," 7,858 "," 5,758 "," 8,085 "
,E12000008,South East,E06000038,Reading," 18,781 "," 9,069 "," 8,394 "," 6,810 "," 5,432 "," 5,058 "," 3,838 "," 5,603 "
,E12000008,South East,E07000211,Reigate and Banstead," 17,276 "," 9,602 "," 9,506 "," 7,905 "," 6,500 "," 6,857 "," 4,964 "," 7,564 "
,E12000008,South East,E07000064,Rother," 8,344 "," 5,846 "," 6,759 "," 6,689 "," 6,510 "," 8,048 "," 6,120 "," 8,578 "
,E12000008,South East,E07000212,Runnymede," 8,422 "," 5,312 "," 5,383 "," 4,436 "," 3,631 "," 3,713 "," 2,897 "," 4,473 "
,E12000008,South East,E07000092,Rushmoor," 11,695 "," 6,295 "," 6,215 "," 4,759 "," 3,901 "," 4,070 "," 2,971 "," 3,706 "
,E12000008,South East,E07000111,Sevenoaks," 11,047 "," 7,956 "," 7,991 "," 6,924 "," 6,144 "," 6,680 "," 5,077 "," 7,187 "
,E12000008,South East,E06000039,Slough," 19,530 "," 7,589 "," 6,623 "," 5,837 "," 4,616 "," 3,546 "," 2,300 "," 3,622 "
,E12000008,South East,E07000179,South Oxfordshire," 14,170 "," 10,553 "," 10,281 "," 8,614 "," 7,319 "," 7,695 "," 6,230 "," 8,556 "
,E12000008,South East,E06000045,Southampton," 35,160 "," 11,930 "," 12,175 "," 10,675 "," 9,053 "," 8,617 "," 6,423 "," 8,670 "
,E12000008,South East,E07000213,Spelthorne," 10,070 "," 6,524 "," 6,781 "," 5,339 "," 4,364 "," 4,511 "," 3,561 "," 5,467 "
,E12000008,South East,E07000214,Surrey Heath," 10,117 "," 6,411 "," 6,332 "," 5,252 "," 4,304 "," 4,474 "," 3,517 "," 5,140 "
,E12000008,South East,E07000113,Swale," 16,040 "," 9,350 "," 9,776 "," 8,405 "," 7,340 "," 8,078 "," 5,681 "," 6,823 "
,E12000008,South East,E07000215,Tandridge," 9,201 "," 6,086 "," 6,091 "," 5,208 "," 4,475 "," 4,607 "," 3,589 "," 5,168 "
,E12000008,South East,E07000093,Test Valley," 13,404 "," 8,881 "," 9,078 "," 7,768 "," 6,589 "," 7,341 "," 5,539 "," 7,339 "
,E12000008,South East,E07000114,Thanet," 16,614 "," 8,364 "," 8,984 "," 8,307 "," 7,970 "," 8,916 "," 6,561 "," 8,401 "
,E12000008,South East,E07000115,Tonbridge and Malling," 14,215 "," 8,988 "," 8,716 "," 7,324 "," 6,052 "," 6,658 "," 5,040 "," 6,842 "
,E12000008,South East,E07000116,Tunbridge Wells," 11,135 "," 8,102 "," 7,505 "," 6,405 "," 5,232 "," 5,732 "," 4,390 "," 6,392 "
,E12000008,South East,E07000180,Vale of White Horse," 12,878 "," 9,000 "," 9,080 "," 7,971 "," 6,752 "," 7,122 "," 5,362 "," 7,690 "
,E12000008,South East,E07000216,Waverley," 13,063 "," 9,018 "," 8,562 "," 7,422 "," 6,369 "," 6,907 "," 5,594 "," 8,572 "
,E12000008,South East,E07000065,Wealden," 15,155 "," 10,662 "," 11,597 "," 10,673 "," 9,802 "," 11,063 "," 8,615 "," 11,385 "
,E12000008,South East,E06000037,West Berkshire," 15,842 "," 11,669 "," 11,153 "," 9,506 "," 8,195 "," 8,416 "," 6,204 "," 7,959 "
,E12000008,South East,E07000181,West Oxfordshire," 11,211 "," 7,707 "," 8,007 "," 6,885 "," 5,957 "," 6,317 "," 4,918 "," 6,916 "
,E12000008,South East,E07000094,Winchester," 15,380 "," 8,306 "," 8,501 "," 7,354 "," 6,318 "," 6,753 "," 5,224 "," 7,671 "
,E12000008,South East,E06000040,Windsor and Maidenhead," 20,245 "," 10,479 "," 9,916 "," 8,250 "," 6,819 "," 7,002 "," 5,365 "," 7,996 "
,E12000008,South East,E07000217,Woking," 10,705 "," 6,475 "," 6,174 "," 5,164 "," 4,309 "," 4,311 "," 3,158 "," 4,859 "
,E12000008,South East,E06000041,Wokingham," 17,822 "," 11,535 "," 11,222 "," 9,380 "," 7,551 "," 7,868 "," 5,987 "," 8,403 "
,E12000008,South East,E07000229,Worthing," 13,514 "," 7,328 "," 7,298 "," 6,219 "," 5,499 "," 6,332 "," 4,705 "," 7,401 "
,E12000009,South West,E06000022,Bath and North East Somerset," 19,034 "," 11,721 "," 11,778 "," 10,231 "," 9,110 "," 9,621 "," 7,267 "," 10,681 "
,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole"," 62,114 "," 23,841 "," 24,210 "," 21,633 "," 19,782 "," 21,657 "," 16,532 "," 25,261 "
,E12000009,South West,E06000023,"Bristol, City of"," 63,605 "," 22,952 "," 22,654 "," 18,975 "," 16,228 "," 15,460 "," 11,035 "," 16,091 "
,E12000009,South West,E07000078,Cheltenham," 12,398 "," 7,173 "," 7,606 "," 6,405 "," 5,462 "," 5,674 "," 4,388 "," 6,907 "
,E12000009,South West,E06000052,Cornwall," 57,308 "," 36,354 "," 39,372 "," 37,606 "," 35,568 "," 38,927 "," 28,692 "," 35,813 "
,E12000009,South West,E07000079,Cotswold," 9,176 "," 6,281 "," 6,918 "," 6,131 "," 5,777 "," 6,119 "," 4,751 "," 6,426 "
,E12000009,South West,E06000059,Dorset," 46,684 "," 24,503 "," 27,473 "," 27,079 "," 25,892 "," 29,465 "," 22,449 "," 31,394 "
,E12000009,South West,E07000040,East Devon," 13,638 "," 9,541 "," 10,136 "," 9,757 "," 9,920 "," 11,534 "," 9,183 "," 13,228 "
,E12000009,South West,E07000041,Exeter," 16,225 "," 7,117 "," 6,888 "," 5,921 "," 5,276 "," 5,510 "," 4,126 "," 6,222 "
,E12000009,South West,E07000080,Forest of Dean," 9,157 "," 5,487 "," 6,089 "," 5,475 "," 5,054 "," 5,321 "," 3,938 "," 4,867 "
,E12000009,South West,E07000081,Gloucester," 20,351 "," 8,302 "," 8,318 "," 7,067 "," 5,684 "," 5,565 "," 4,361 "," 5,820 "
,E12000009,South West,E06000053,Isles of Scilly, 572 , 142 , 160 , 122 , 119 , 142 , 126 , 162 
,E12000009,South West,E07000187,Mendip," 11,437 "," 7,988 "," 8,120 "," 7,367 "," 6,848 "," 7,335 "," 5,338 "," 7,228 "
,E12000009,South West,E07000042,Mid Devon," 8,093 "," 5,664 "," 5,955 "," 5,282 "," 4,994 "," 5,254 "," 3,942 "," 5,159 "
,E12000009,South West,E07000043,North Devon," 9,285 "," 6,558 "," 7,226 "," 6,763 "," 6,097 "," 6,742 "," 5,209 "," 6,830 "
,E12000009,South West,E06000024,North Somerset," 28,184 "," 14,233 "," 14,766 "," 12,809 "," 12,121 "," 13,572 "," 10,587 "," 14,454 "
,E12000009,South West,E06000026,Plymouth," 34,317 "," 15,912 "," 16,095 "," 14,070 "," 12,271 "," 12,711 "," 9,559 "," 12,870 "
,E12000009,South West,E07000188,Sedgemoor," 12,172 "," 8,471 "," 8,935 "," 7,827 "," 7,318 "," 8,029 "," 5,933 "," 7,778 "
,E12000009,South West,E07000246,Somerset West and Taunton," 19,059 "," 10,071 "," 10,791 "," 10,151 "," 9,698 "," 10,277 "," 7,991 "," 11,258 "
,E12000009,South West,E06000025,South Gloucestershire," 35,745 "," 18,819 "," 18,736 "," 15,357 "," 13,116 "," 13,817 "," 11,180 "," 15,141 "
,E12000009,South West,E07000044,South Hams," 7,468 "," 5,799 "," 6,664 "," 6,546 "," 6,121 "," 6,690 "," 4,909 "," 6,313 "
,E12000009,South West,E07000189,South Somerset," 18,779 "," 11,203 "," 11,955 "," 11,055 "," 10,564 "," 11,786 "," 8,776 "," 11,523 "
,E12000009,South West,E07000082,Stroud," 15,118 "," 8,722 "," 8,811 "," 8,087 "," 7,140 "," 7,546 "," 5,468 "," 7,384 "
,E12000009,South West,E06000030,Swindon," 22,143 "," 14,960 "," 14,674 "," 12,333 "," 10,097 "," 9,510 "," 6,796 "," 9,471 "
,E12000009,South West,E07000045,Teignbridge," 13,411 "," 9,097 "," 10,140 "," 9,334 "," 8,979 "," 9,635 "," 7,352 "," 9,609 "
,E12000009,South West,E07000083,Tewkesbury," 11,812 "," 6,266 "," 6,661 "," 5,762 "," 5,352 "," 5,570 "," 4,288 "," 5,731 "
,E12000009,South West,E06000027,Torbay," 17,050 "," 8,987 "," 9,755 "," 9,063 "," 8,618 "," 9,469 "," 7,240 "," 9,991 "
,E12000009,South West,E07000046,Torridge," 6,318 "," 4,600 "," 5,086 "," 5,132 "," 4,840 "," 5,309 "," 3,893 "," 4,754 "
,E12000009,South West,E07000047,West Devon," 5,001 "," 3,786 "," 4,458 "," 4,168 "," 3,949 "," 4,289 "," 3,256 "," 4,186 "
,E12000009,South West,E06000054,Wiltshire," 48,080 "," 34,139 "," 35,406 "," 31,219 "," 27,683 "," 29,221 "," 22,012 "," 29,854 "
,E12000005,West Midlands,E08000025,Birmingham," 142,328 "," 54,263 "," 51,684 "," 45,695 "," 38,413 "," 35,035 "," 26,425 "," 39,072 "
,E12000005,West Midlands,E07000234,Bromsgrove," 13,437 "," 6,941 "," 6,932 "," 6,001 "," 5,517 "," 5,652 "," 4,542 "," 6,385 "
,E12000005,West Midlands,E07000192,Cannock Chase," 14,949 "," 7,197 "," 7,041 "," 5,841 "," 5,127 "," 5,211 "," 3,949 "," 4,732 "
,E12000005,West Midlands,E08000026,Coventry," 47,678 "," 18,198 "," 17,361 "," 15,188 "," 12,707 "," 12,157 "," 9,629 "," 13,715 "
,E12000005,West Midlands,E08000027,Dudley," 40,211 "," 20,735 "," 20,159 "," 17,265 "," 15,921 "," 16,450 "," 13,445 "," 17,759 "
,E12000005,West Midlands,E07000193,East Staffordshire," 16,532 "," 7,963 "," 7,959 "," 7,140 "," 5,912 "," 6,045 "," 4,598 "," 5,911 "
,E12000005,West Midlands,E06000019,"Herefordshire, County of"," 18,538 "," 12,159 "," 13,377 "," 12,703 "," 11,809 "," 12,422 "," 9,355 "," 12,771 "
,E12000005,West Midlands,E07000194,Lichfield," 12,398 "," 7,460 "," 7,353 "," 6,309 "," 5,908 "," 6,733 "," 5,669 "," 6,397 "
,E12000005,West Midlands,E07000235,Malvern Hills," 8,374 "," 5,434 "," 6,061 "," 5,712 "," 5,239 "," 5,834 "," 4,397 "," 6,138 "
,E12000005,West Midlands,E07000195,Newcastle-under-Lyme," 16,351 "," 8,239 "," 8,197 "," 7,590 "," 6,626 "," 7,144 "," 5,242 "," 7,152 "
,E12000005,West Midlands,E07000218,North Warwickshire," 7,987 "," 4,724 "," 4,706 "," 4,226 "," 3,658 "," 3,877 "," 2,910 "," 3,520 "
,E12000005,West Midlands,E07000219,Nuneaton and Bedworth," 16,222 "," 8,338 "," 8,281 "," 7,206 "," 6,516 "," 6,726 "," 5,127 "," 6,132 "
,E12000005,West Midlands,E07000236,Redditch," 12,689 "," 5,110 "," 5,035 "," 4,712 "," 4,608 "," 4,568 "," 3,063 "," 3,386 "
,E12000005,West Midlands,E07000220,Rugby," 10,706 "," 7,109 "," 7,013 "," 5,833 "," 4,898 "," 5,242 "," 4,367 "," 5,599 "
,E12000005,West Midlands,E08000028,Sandwell," 42,067 "," 19,025 "," 17,902 "," 15,342 "," 12,836 "," 11,956 "," 9,206 "," 12,590 "
,E12000005,West Midlands,E06000051,Shropshire," 33,676 "," 21,580 "," 23,198 "," 21,112 "," 19,624 "," 20,723 "," 16,279 "," 21,101 "
,E12000005,West Midlands,E08000029,Solihull," 26,753 "," 14,154 "," 14,317 "," 12,382 "," 10,493 "," 11,700 "," 9,206 "," 12,781 "
,E12000005,West Midlands,E07000196,South Staffordshire," 15,229 "," 7,796 "," 8,230 "," 7,572 "," 6,656 "," 7,159 "," 5,881 "," 7,392 "
,E12000005,West Midlands,E07000197,Stafford," 18,889 "," 9,409 "," 9,253 "," 8,453 "," 7,614 "," 8,117 "," 6,537 "," 8,234 "
,E12000005,West Midlands,E07000198,Staffordshire Moorlands," 11,390 "," 7,145 "," 7,109 "," 6,483 "," 6,096 "," 6,843 "," 5,150 "," 6,384 "
,E12000005,West Midlands,E06000021,Stoke-on-Trent," 35,818 "," 15,022 "," 14,994 "," 13,544 "," 11,758 "," 11,566 "," 8,555 "," 11,036 "
,E12000005,West Midlands,E07000221,Stratford-on-Avon," 12,829 "," 9,593 "," 9,996 "," 8,956 "," 8,032 "," 8,747 "," 7,086 "," 9,245 "
,E12000005,West Midlands,E07000199,Tamworth," 9,048 "," 5,307 "," 4,808 "," 4,396 "," 4,171 "," 4,122 "," 2,946 "," 3,272 "
,E12000005,West Midlands,E06000020,Telford and Wrekin," 23,633 "," 11,985 "," 11,528 "," 9,795 "," 8,789 "," 8,769 "," 6,385 "," 7,551 "
,E12000005,West Midlands,E08000030,Walsall," 38,167 "," 16,865 "," 16,414 "," 14,393 "," 12,239 "," 12,073 "," 9,606 "," 13,794 "
,E12000005,West Midlands,E07000222,Warwick," 18,737 "," 9,245 "," 8,913 "," 7,589 "," 6,784 "," 7,028 "," 5,576 "," 7,771 "
,E12000005,West Midlands,E08000031,Wolverhampton," 33,786 "," 15,005 "," 14,291 "," 12,656 "," 11,125 "," 10,346 "," 7,881 "," 11,954 "
,E12000005,West Midlands,E07000237,Worcester," 13,741 "," 6,631 "," 6,487 "," 5,360 "," 4,775 "," 4,708 "," 3,455 "," 4,671 "
,E12000005,West Midlands,E07000238,Wychavon," 14,375 "," 9,207 "," 9,734 "," 8,663 "," 8,193 "," 8,787 "," 6,607 "," 8,630 "
,E12000005,West Midlands,E07000239,Wyre Forest," 10,561 "," 6,939 "," 6,932 "," 6,042 "," 6,060 "," 7,038 "," 5,526 "," 6,405 "
,E12000003,Yorkshire and The Humber,E08000016,Barnsley," 29,162 "," 16,466 "," 16,462 "," 14,615 "," 12,751 "," 12,700 "," 9,359 "," 11,310 "
,E12000003,Yorkshire and The Humber,E08000032,Bradford," 65,144 "," 28,065 "," 28,191 "," 25,946 "," 22,257 "," 21,157 "," 13,737 "," 20,905 "
,E12000003,Yorkshire and The Humber,E08000033,Calderdale," 26,389 "," 14,183 "," 13,871 "," 12,225 "," 10,316 "," 10,710 "," 7,455 "," 9,312 "
,E12000003,Yorkshire and The Humber,E07000163,Craven," 6,325 "," 4,076 "," 4,359 "," 4,262 "," 3,971 "," 4,068 "," 3,115 "," 4,072 "
,E12000003,Yorkshire and The Humber,E08000017,Doncaster," 38,890 "," 18,946 "," 20,187 "," 18,387 "," 15,917 "," 15,958 "," 11,339 "," 15,220 "
,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire," 32,861 "," 23,091 "," 25,292 "," 23,580 "," 22,292 "," 24,812 "," 17,560 "," 23,506 "
,E12000003,Yorkshire and The Humber,E07000164,Hambleton," 9,846 "," 6,331 "," 7,286 "," 6,562 "," 6,054 "," 6,555 "," 4,848 "," 6,580 "
,E12000003,Yorkshire and The Humber,E07000165,Harrogate," 22,062 "," 11,529 "," 12,152 "," 10,691 "," 9,204 "," 10,008 "," 7,290 "," 10,682 "
,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of"," 35,279 "," 14,585 "," 15,360 "," 13,707 "," 11,465 "," 10,922 "," 6,898 "," 9,762 "
,E12000003,Yorkshire and The Humber,E08000034,Kirklees," 46,479 "," 26,653 "," 25,690 "," 22,720 "," 19,764 "," 20,479 "," 14,439 "," 18,690 "
,E12000003,Yorkshire and The Humber,E08000035,Leeds," 103,040 "," 43,799 "," 43,655 "," 37,888 "," 31,938 "," 33,174 "," 23,219 "," 33,666 "
,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire," 16,912 "," 9,683 "," 10,743 "," 9,519 "," 8,349 "," 8,561 "," 6,090 "," 8,782 "
,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire," 19,812 "," 11,250 "," 12,048 "," 10,768 "," 9,649 "," 9,946 "," 7,151 "," 9,359 "
,E12000003,Yorkshire and The Humber,E07000166,Richmondshire," 4,282 "," 3,049 "," 3,379 "," 3,423 "," 3,026 "," 3,178 "," 2,233 "," 2,900 "
,E12000003,Yorkshire and The Humber,E08000018,Rotherham," 39,669 "," 17,361 "," 17,116 "," 15,533 "," 13,537 "," 13,795 "," 10,351 "," 12,940 "
,E12000003,Yorkshire and The Humber,E07000167,Ryedale," 5,406 "," 3,764 "," 4,324 "," 3,958 "," 3,802 "," 4,009 "," 2,979 "," 3,988 "
,E12000003,Yorkshire and The Humber,E07000168,Scarborough," 14,474 "," 6,920 "," 8,115 "," 7,904 "," 7,449 "," 8,018 "," 5,786 "," 7,670 "
,E12000003,Yorkshire and The Humber,E07000169,Selby," 8,986 "," 6,462 "," 6,800 "," 5,985 "," 5,073 "," 5,328 "," 3,656 "," 4,372 "
,E12000003,Yorkshire and The Humber,E08000019,Sheffield," 70,137 "," 31,777 "," 31,234 "," 27,529 "," 23,550 "," 23,838 "," 18,348 "," 25,694 "
,E12000003,Yorkshire and The Humber,E08000036,Wakefield," 44,126 "," 23,572 "," 23,166 "," 20,174 "," 17,708 "," 17,928 "," 12,933 "," 15,938 "
,E12000003,Yorkshire and The Humber,E06000014,York," 20,373 "," 12,289 "," 12,139 "," 10,597 "," 9,403 "," 10,210 "," 7,314 "," 10,732 "
