,Region Code (Administrative),Region Name (administrative),UTLA Code,UTLA Name,LTLA Code,LTLA Name,1st dose Under 40,1st dose 40-44,1st dose 45-49,1st dose 50-54,1st dose 55-59,1st dose 60-64,1st dose 65-69,1st dose 70-74,1st dose 75-79,1st dose 80+,,2nd dose Under 40,2nd dose 40-44,2nd dose 45-49,2nd dose 50-54,2nd dose 55-59,2nd dose 60-64,2nd dose 65-69,2nd dose 70-74,2nd dose 75-79,2nd dose 80+,,
,E12000002,North West,E08000004,Oldham,E08000004,Oldham," 20,926 "," 9,219 "," 10,993 "," 13,999 "," 13,518 "," 11,618 "," 10,244 "," 10,245 "," 7,347 "," 9,097 ",," 8,926 "," 3,129 "," 3,964 "," 5,537 "," 6,465 "," 6,591 "," 8,821 "," 9,702 "," 7,015 "," 8,602 ",," 185,958 "
,E12000002,North West,E10000017,Lancashire,E07000122,Pendle," 6,537 "," 3,533 "," 4,173 "," 5,350 "," 5,489 "," 5,075 "," 4,467 "," 4,713 "," 3,155 "," 4,001 ",," 2,146 ", 730 , 934 ," 1,291 "," 1,762 "," 2,111 "," 3,566 "," 4,390 "," 3,021 "," 3,671 ",," 70,115 "
,E12000002,North West,E10000017,Lancashire,E07000123,Preston," 19,353 "," 6,934 "," 7,539 "," 8,486 "," 8,410 "," 7,212 "," 5,821 "," 5,496 "," 3,892 "," 5,624 ",," 6,412 "," 1,900 "," 2,273 "," 3,048 "," 3,334 "," 3,851 "," 5,167 "," 5,191 "," 3,742 "," 5,315 ",," 119,000 "
,E12000002,North West,E10000017,Lancashire,E07000124,Ribble Valley," 4,429 "," 2,587 "," 3,427 "," 4,638 "," 4,817 "," 4,409 "," 3,706 "," 3,957 "," 2,959 "," 3,859 ",," 2,020 ", 737 , 981 ," 1,435 "," 1,600 "," 2,247 "," 3,536 "," 3,881 "," 2,927 "," 3,734 ",," 61,886 "
,E12000002,North West,E08000005,Rochdale,E08000005,Rochdale," 20,530 "," 9,522 "," 10,844 "," 13,271 "," 13,047 "," 11,537 "," 10,288 "," 9,944 "," 6,730 "," 8,288 ",," 8,412 "," 3,063 "," 3,717 "," 5,430 "," 6,373 "," 6,920 "," 8,939 "," 9,401 "," 6,372 "," 7,638 ",," 180,266 "
,E12000002,North West,E10000017,Lancashire,E07000125,Rossendale," 5,347 "," 2,978 "," 3,732 "," 4,870 "," 4,854 "," 4,143 "," 3,649 "," 3,780 "," 2,521 "," 2,976 ",," 2,253 ", 889 ," 1,100 "," 1,571 "," 1,984 "," 2,096 "," 3,000 "," 3,666 "," 2,436 "," 2,888 ",," 60,733 "
,E12000002,North West,E08000006,Salford,E08000006,Salford," 23,247 "," 10,101 "," 11,172 "," 13,381 "," 13,588 "," 11,613 "," 9,095 "," 9,541 "," 6,692 "," 9,049 ",," 12,438 "," 3,497 "," 4,049 "," 5,820 "," 6,899 "," 6,904 "," 7,870 "," 8,972 "," 6,366 "," 8,501 ",," 188,795 "
,E12000002,North West,E08000014,Sefton,E08000014,Sefton," 23,191 "," 10,625 "," 13,194 "," 17,888 "," 19,938 "," 18,534 "," 16,055 "," 15,849 "," 11,986 "," 18,026 ",," 10,123 "," 3,534 "," 4,413 "," 6,498 "," 8,344 "," 9,362 "," 13,858 "," 15,142 "," 11,544 "," 17,206 ",," 265,310 "
,E12000002,North West,E10000006,Cumbria,E07000031,South Lakeland," 6,997 "," 4,364 "," 5,593 "," 7,340 "," 8,114 "," 7,654 "," 6,899 "," 7,729 "," 5,780 "," 7,821 ",," 3,470 "," 1,242 "," 1,810 "," 3,080 "," 3,393 "," 3,484 "," 6,188 "," 7,569 "," 5,676 "," 7,675 ",," 111,878 "
,E12000002,North West,E10000017,Lancashire,E07000126,South Ribble," 10,084 "," 5,341 "," 6,526 "," 7,743 "," 7,912 "," 6,771 "," 6,150 "," 6,590 "," 4,639 "," 5,992 ",," 3,826 "," 1,268 "," 1,628 "," 1,975 "," 2,294 "," 2,952 "," 5,238 "," 6,359 "," 4,531 "," 5,742 ",," 103,561 "
,E12000002,North West,E08000013,St. Helens,E08000013,St. Helens," 19,152 "," 7,863 "," 10,151 "," 12,309 "," 12,534 "," 10,939 "," 9,587 "," 10,205 "," 7,359 "," 9,173 ",," 9,312 "," 3,165 "," 4,082 "," 5,676 "," 6,274 "," 6,690 "," 8,945 "," 9,861 "," 7,120 "," 8,741 ",," 179,138 "
,E12000002,North West,E08000007,Stockport,E08000007,Stockport," 24,414 "," 14,470 "," 16,127 "," 19,160 "," 19,360 "," 16,822 "," 14,823 "," 15,301 "," 11,269 "," 16,310 ",," 12,046 "," 4,622 "," 5,566 "," 7,534 "," 9,062 "," 9,671 "," 13,717 "," 14,813 "," 11,050 "," 15,945 ",," 272,082 "
,E12000002,North West,E08000008,Tameside,E08000008,Tameside," 21,243 "," 10,380 "," 12,013 "," 14,948 "," 15,121 "," 12,760 "," 10,711 "," 11,124 "," 7,673 "," 9,211 ",," 8,813 "," 2,966 "," 3,508 "," 5,109 "," 6,310 "," 6,188 "," 9,630 "," 10,579 "," 7,243 "," 8,180 ",," 193,710 "
,E12000002,North West,E08000009,Trafford,E08000009,Trafford," 20,306 "," 13,166 "," 14,079 "," 15,201 "," 14,920 "," 12,445 "," 10,432 "," 10,417 "," 7,754 "," 11,443 ",," 8,916 "," 4,073 "," 4,973 "," 5,992 "," 7,596 "," 7,346 "," 9,499 "," 10,008 "," 7,477 "," 10,993 ",," 207,036 "
,E12000002,North West,E06000007,Warrington,E06000007,Warrington," 17,692 "," 9,558 "," 12,016 "," 14,888 "," 15,114 "," 12,191 "," 10,345 "," 10,468 "," 8,011 "," 10,200 ",," 8,310 "," 3,054 "," 3,821 "," 4,870 "," 5,758 "," 5,548 "," 9,182 "," 10,132 "," 7,788 "," 9,832 ",," 188,778 "
,E12000002,North West,E10000017,Lancashire,E07000127,West Lancashire," 10,733 "," 4,738 "," 6,033 "," 7,730 "," 8,330 "," 7,299 "," 6,384 "," 6,870 "," 5,138 "," 6,491 ",," 4,715 "," 1,513 "," 2,036 "," 3,152 "," 3,563 "," 4,598 "," 5,869 "," 6,652 "," 5,026 "," 6,132 ",," 113,002 "
,E12000002,North West,E08000010,Wigan,E08000010,Wigan," 28,321 "," 14,562 "," 17,676 "," 22,662 "," 21,480 "," 18,465 "," 16,107 "," 17,725 "," 13,153 "," 14,357 ",," 12,826 "," 4,150 "," 5,310 "," 7,484 "," 8,093 "," 8,617 "," 12,689 "," 17,015 "," 12,718 "," 13,643 ",," 287,053 "
,E12000002,North West,E08000015,Wirral,E08000015,Wirral," 29,765 "," 14,378 "," 17,079 "," 20,926 "," 22,442 "," 20,493 "," 18,244 "," 18,496 "," 13,003 "," 18,333 ",," 13,333 "," 4,617 "," 5,612 "," 8,219 "," 10,321 "," 12,234 "," 16,859 "," 17,873 "," 12,696 "," 17,560 ",," 312,483 "
,E12000002,North West,E10000017,Lancashire,E07000128,Wyre," 11,430 "," 4,382 "," 5,489 "," 7,329 "," 8,198 "," 7,926 "," 7,396 "," 8,189 "," 6,152 "," 8,308 ",," 4,983 "," 1,727 "," 2,171 "," 3,330 "," 4,320 "," 5,069 "," 6,771 "," 7,941 "," 6,021 "," 8,020 ",," 125,152 "
,E12000008,South East,E10000032,West Sussex,E07000223,Adur," 5,060 "," 3,372 "," 3,939 "," 4,340 "," 4,265 "," 3,759 "," 3,447 "," 3,944 "," 3,018 "," 4,336 ",," 2,457 ", 959 ," 1,224 "," 1,820 "," 1,886 "," 2,104 "," 2,961 "," 3,842 "," 2,946 "," 4,249 ",," 63,928 "
,E12000008,South East,E10000032,West Sussex,E07000224,Arun," 9,491 "," 5,660 "," 7,608 "," 10,262 "," 10,983 "," 10,333 "," 10,227 "," 12,210 "," 9,467 "," 13,362 ",," 5,688 "," 1,959 "," 2,570 "," 4,050 "," 4,367 "," 5,128 "," 8,635 "," 11,809 "," 9,199 "," 12,941 ",," 165,949 "
,E12000008,South East,E10000016,Kent,E07000105,Ashford," 9,462 "," 5,778 "," 6,994 "," 9,184 "," 8,640 "," 7,201 "," 6,407 "," 7,092 "," 5,305 "," 6,498 ",," 5,104 "," 1,751 "," 2,181 "," 3,030 "," 3,302 "," 3,601 "," 4,818 "," 6,870 "," 5,172 "," 6,304 ",," 114,694 "
,E12000008,South East,E10000014,Hampshire,E07000084,Basingstoke and Deane," 13,187 "," 9,311 "," 11,348 "," 12,788 "," 12,322 "," 9,957 "," 8,218 "," 8,743 "," 6,220 "," 7,890 ",," 5,621 "," 1,786 "," 2,057 "," 2,357 "," 4,222 "," 5,227 "," 7,814 "," 8,516 "," 6,068 "," 7,703 ",," 151,355 "
,E12000008,South East,E06000036,Bracknell Forest,E06000036,Bracknell Forest," 9,219 "," 7,246 "," 7,622 "," 8,292 "," 7,889 "," 6,570 "," 5,334 "," 4,842 "," 3,438 "," 4,646 ",," 3,304 "," 1,158 "," 1,306 "," 1,566 "," 1,822 "," 1,987 "," 4,804 "," 4,636 "," 3,328 "," 4,365 ",," 93,374 "
,E12000008,South East,E06000043,Brighton and Hove,E06000043,Brighton and Hove," 23,660 "," 14,937 "," 17,311 "," 18,905 "," 16,988 "," 12,807 "," 10,368 "," 9,858 "," 6,939 "," 10,144 ",," 11,935 "," 3,529 "," 4,214 "," 5,291 "," 5,291 "," 6,304 "," 9,230 "," 9,341 "," 6,606 "," 9,432 ",," 213,090 "
,E12000008,South East,E06000060,Buckinghamshire,E06000060,Buckinghamshire," 35,630 "," 27,477 "," 32,344 "," 37,390 "," 36,782 "," 30,885 "," 25,864 "," 26,268 "," 19,987 "," 28,360 ",," 16,606 "," 6,414 "," 7,648 "," 10,761 "," 12,335 "," 13,917 "," 23,388 "," 25,279 "," 19,442 "," 27,025 ",," 463,802 "
,E12000008,South East,E10000016,Kent,E07000106,Canterbury," 11,325 "," 6,227 "," 7,536 "," 9,284 "," 9,614 "," 8,733 "," 8,317 "," 9,164 "," 6,748 "," 9,088 ",," 5,448 "," 1,659 "," 1,970 "," 2,869 "," 3,365 "," 4,141 "," 7,348 "," 8,900 "," 6,634 "," 8,864 ",," 137,234 "
,E12000008,South East,E10000025,Oxfordshire,E07000177,Cherwell," 10,738 "," 8,306 "," 8,978 "," 10,708 "," 10,622 "," 8,675 "," 7,314 "," 7,435 "," 5,292 "," 7,401 ",," 5,009 "," 1,742 "," 2,061 "," 2,715 "," 3,182 "," 3,519 "," 6,089 "," 7,199 "," 5,166 "," 7,201 ",," 129,352 "
,E12000008,South East,E10000032,West Sussex,E07000225,Chichester," 8,204 "," 4,926 "," 6,303 "," 7,818 "," 8,797 "," 8,443 "," 7,742 "," 8,535 "," 6,816 "," 9,674 ",," 4,443 "," 1,555 "," 1,902 "," 3,061 "," 3,667 "," 6,380 "," 6,986 "," 8,300 "," 6,630 "," 9,416 ",," 129,598 "
,E12000008,South East,E10000032,West Sussex,E07000226,Crawley," 11,045 "," 6,623 "," 6,582 "," 6,905 "," 6,558 "," 5,642 "," 4,385 "," 4,023 "," 2,569 "," 4,030 ",," 4,560 "," 1,774 "," 1,910 "," 2,293 "," 2,480 "," 2,744 "," 4,001 "," 3,901 "," 2,503 "," 3,890 ",," 88,418 "
,E12000008,South East,E10000016,Kent,E07000107,Dartford," 9,750 "," 6,055 "," 6,258 "," 6,813 "," 6,457 "," 5,240 "," 4,128 "," 4,092 "," 2,881 "," 4,338 ",," 4,458 "," 1,768 "," 2,002 "," 2,444 "," 2,670 "," 3,211 "," 3,614 "," 3,923 "," 2,798 "," 4,150 ",," 87,050 "
,E12000008,South East,E10000016,Kent,E07000108,Dover," 8,904 "," 4,642 "," 5,594 "," 7,326 "," 8,101 "," 7,513 "," 7,088 "," 7,345 "," 5,487 "," 6,831 ",," 4,599 "," 1,538 "," 1,948 "," 2,694 "," 3,317 "," 4,263 "," 6,109 "," 7,016 "," 5,248 "," 6,433 ",," 111,996 "
,E12000008,South East,E10000014,Hampshire,E07000085,East Hampshire," 8,905 "," 6,022 "," 7,598 "," 9,037 "," 9,420 "," 8,443 "," 7,089 "," 7,570 "," 5,761 "," 7,912 ",," 3,644 "," 1,226 "," 1,548 "," 1,952 "," 2,778 "," 3,707 "," 6,637 "," 7,394 "," 5,648 "," 7,696 ",," 119,987 "
,E12000008,South East,E10000011,East Sussex,E07000061,Eastbourne," 10,132 "," 4,573 "," 5,339 "," 6,311 "," 6,627 "," 5,980 "," 5,483 "," 6,266 "," 4,703 "," 7,392 ",," 4,903 "," 2,003 "," 2,813 "," 3,793 "," 4,574 "," 4,305 "," 4,967 "," 6,053 "," 4,568 "," 7,014 ",," 107,799 "
,E12000008,South East,E10000014,Hampshire,E07000086,Eastleigh," 11,288 "," 7,202 "," 7,759 "," 8,916 "," 8,920 "," 7,770 "," 6,784 "," 6,926 "," 5,041 "," 7,220 ",," 4,835 "," 1,620 "," 1,792 "," 2,196 "," 2,537 "," 2,871 "," 5,949 "," 6,649 "," 4,882 "," 6,951 ",," 118,108 "
,E12000008,South East,E10000030,Surrey,E07000207,Elmbridge," 8,951 "," 8,329 "," 9,743 "," 9,971 "," 9,160 "," 7,324 "," 6,038 "," 6,134 "," 4,644 "," 7,342 ",," 3,532 "," 1,589 "," 1,956 "," 2,646 "," 2,974 "," 4,010 "," 5,450 "," 5,875 "," 4,430 "," 7,052 ",," 117,150 "
,E12000008,South East,E10000030,Surrey,E07000208,Epsom and Ewell," 5,950 "," 4,890 "," 5,341 "," 5,444 "," 5,115 "," 4,112 "," 3,490 "," 3,852 "," 2,826 "," 4,030 ",," 2,864 "," 1,204 "," 1,429 "," 1,642 "," 1,855 "," 2,098 "," 3,224 "," 3,722 "," 2,748 "," 3,877 ",," 69,713 "
,E12000008,South East,E10000014,Hampshire,E07000087,Fareham," 8,535 "," 5,618 "," 6,597 "," 7,982 "," 8,591 "," 7,616 "," 6,422 "," 7,211 "," 5,661 "," 7,981 ",," 4,158 "," 1,748 "," 2,125 "," 2,947 "," 3,441 "," 3,757 "," 5,678 "," 7,003 "," 5,502 "," 7,811 ",," 116,384 "
,E12000008,South East,E10000016,Kent,E07000112,Folkestone and Hythe," 7,872 "," 4,792 "," 5,650 "," 7,268 "," 7,739 "," 7,087 "," 6,591 "," 7,506 "," 5,414 "," 6,948 ",," 4,389 "," 1,602 "," 2,002 "," 2,816 "," 3,359 "," 4,430 "," 5,926 "," 7,251 "," 5,245 "," 6,637 ",," 110,524 "
,E12000008,South East,E10000014,Hampshire,E07000088,Gosport," 8,340 "," 3,619 "," 4,275 "," 5,372 "," 5,631 "," 5,115 "," 4,398 "," 4,723 "," 3,379 "," 4,615 ",," 3,171 ", 996 ," 1,395 "," 1,871 "," 2,241 "," 2,481 "," 4,046 "," 4,590 "," 3,301 "," 4,531 ",," 78,090 "
,E12000008,South East,E10000016,Kent,E07000109,Gravesham," 8,050 "," 4,869 "," 5,529 "," 6,736 "," 6,628 "," 5,427 "," 4,658 "," 4,725 "," 3,505 "," 4,969 ",," 4,261 "," 1,565 "," 1,874 "," 2,906 "," 3,340 "," 3,863 "," 4,288 "," 4,553 "," 3,388 "," 4,740 ",," 89,874 "
,E12000008,South East,E10000030,Surrey,E07000209,Guildford," 9,696 "," 7,163 "," 8,622 "," 9,134 "," 9,102 "," 7,484 "," 6,285 "," 6,482 "," 4,749 "," 7,101 ",," 5,068 "," 1,517 "," 1,891 "," 2,359 "," 2,702 "," 3,120 "," 5,743 "," 6,275 "," 4,641 "," 6,906 ",," 116,040 "
,E12000008,South East,E10000014,Hampshire,E07000089,Hart," 8,116 "," 5,699 "," 6,892 "," 7,116 "," 6,985 "," 5,578 "," 4,599 "," 5,141 "," 4,059 "," 5,450 ",," 2,786 ", 993 ," 1,283 "," 1,757 "," 2,205 "," 2,637 "," 4,321 "," 5,037 "," 3,975 "," 5,357 ",," 89,986 "
,E12000008,South East,E10000011,East Sussex,E07000062,Hastings," 6,649 "," 3,652 "," 4,486 "," 6,036 "," 6,256 "," 5,338 "," 4,859 "," 4,872 "," 3,384 "," 4,289 ",," 3,044 "," 1,028 "," 1,552 "," 2,200 "," 2,638 "," 2,767 "," 3,191 "," 4,515 "," 3,170 "," 3,976 ",," 77,902 "
,E12000008,South East,E10000014,Hampshire,E07000090,Havant," 10,574 "," 5,534 "," 6,450 "," 8,334 "," 8,921 "," 8,352 "," 7,236 "," 7,728 "," 5,925 "," 8,494 ",," 4,488 "," 1,397 "," 1,780 "," 2,685 "," 3,335 "," 4,233 "," 6,743 "," 7,505 "," 5,784 "," 8,086 ",," 123,584 "
,E12000008,South East,E10000032,West Sussex,E07000227,Horsham," 12,602 "," 7,403 "," 8,569 "," 10,365 "," 10,792 "," 9,381 "," 8,131 "," 8,721 "," 6,595 "," 9,275 ",," 5,016 "," 1,801 "," 2,237 "," 3,123 "," 3,693 "," 4,980 "," 7,579 "," 8,472 "," 6,464 "," 9,014 ",," 144,213 "
,E12000008,South East,E06000046,Isle of Wight,E06000046,Isle of Wight," 12,551 "," 5,622 "," 6,798 "," 9,400 "," 10,433 "," 10,001 "," 9,935 "," 10,845 "," 8,451 "," 10,240 ",," 5,862 "," 1,920 "," 2,594 "," 3,826 "," 4,657 "," 5,834 "," 8,993 "," 10,463 "," 8,208 "," 9,405 ",," 156,038 "
,E12000008,South East,E10000011,East Sussex,E07000063,Lewes," 7,262 "," 4,513 "," 5,542 "," 6,876 "," 7,097 "," 6,419 "," 6,152 "," 6,756 "," 5,148 "," 7,422 ",," 3,385 "," 1,313 "," 1,780 "," 2,563 "," 3,110 "," 3,739 "," 5,645 "," 6,532 "," 4,981 "," 7,088 ",," 103,323 "
,E12000008,South East,E10000016,Kent,E07000110,Maidstone," 12,064 "," 8,024 "," 9,468 "," 11,452 "," 11,019 "," 9,433 "," 8,237 "," 9,000 "," 6,511 "," 8,718 ",," 6,158 "," 2,195 "," 2,768 "," 3,507 "," 4,368 "," 5,156 "," 7,261 "," 8,659 "," 6,330 "," 8,296 ",," 148,624 "
,E12000008,South East,E06000035,Medway,E06000035,Medway," 20,939 "," 13,462 "," 14,470 "," 17,027 "," 17,136 "," 14,661 "," 12,319 "," 12,539 "," 8,680 "," 10,718 ",," 9,448 "," 3,330 "," 3,727 "," 4,729 "," 5,336 "," 6,318 "," 9,823 "," 11,777 "," 8,313 "," 10,130 ",," 214,882 "
,E12000008,South East,E10000032,West Sussex,E07000228,Mid Sussex," 10,299 "," 8,598 "," 9,662 "," 10,566 "," 10,073 "," 8,404 "," 7,569 "," 7,977 "," 6,269 "," 8,754 ",," 4,819 "," 1,876 "," 2,195 "," 2,685 "," 2,929 "," 3,488 "," 6,910 "," 7,779 "," 6,154 "," 8,535 ",," 135,541 "
,E12000008,South East,E06000042,Milton Keynes,E06000042,Milton Keynes," 20,073 "," 15,455 "," 16,285 "," 17,090 "," 15,694 "," 13,505 "," 11,655 "," 10,843 "," 7,024 "," 8,574 ",," 8,023 "," 3,452 "," 4,053 "," 4,908 "," 5,466 "," 5,864 "," 9,898 "," 10,402 "," 6,819 "," 8,291 ",," 203,374 "
,E12000008,South East,E10000030,Surrey,E07000210,Mole Valley," 5,308 "," 4,251 "," 5,381 "," 6,410 "," 6,541 "," 5,683 "," 4,988 "," 5,029 "," 4,083 "," 6,109 ",," 2,598 ", 968 ," 1,301 "," 1,628 "," 2,273 "," 3,014 "," 4,762 "," 4,902 "," 4,010 "," 5,940 ",," 85,179 "
,E12000008,South East,E10000014,Hampshire,E07000091,New Forest," 12,005 "," 7,106 "," 9,041 "," 11,914 "," 13,393 "," 12,330 "," 11,826 "," 13,242 "," 10,230 "," 15,112 ",," 5,903 "," 1,951 "," 2,532 "," 3,573 "," 4,798 "," 5,022 "," 9,832 "," 12,885 "," 10,042 "," 14,544 ",," 187,281 "
,E12000008,South East,E10000025,Oxfordshire,E07000178,Oxford," 15,674 "," 7,289 "," 7,431 "," 7,811 "," 7,450 "," 6,078 "," 4,875 "," 4,644 "," 3,429 "," 5,037 ",," 8,192 "," 1,906 "," 2,113 "," 2,451 "," 2,992 "," 3,069 "," 4,235 "," 4,413 "," 3,233 "," 4,719 ",," 107,041 "
,E12000008,South East,E06000044,Portsmouth,E06000044,Portsmouth," 24,117 "," 10,168 "," 10,798 "," 12,622 "," 12,245 "," 10,040 "," 8,020 "," 7,904 "," 5,776 "," 8,036 ",," 9,746 "," 2,575 "," 3,076 "," 4,164 "," 4,369 "," 5,227 "," 7,198 "," 7,513 "," 5,578 "," 7,769 ",," 166,941 "
,E12000008,South East,E06000038,Reading,E06000038,Reading," 13,961 "," 8,780 "," 9,005 "," 9,398 "," 8,574 "," 6,892 "," 5,510 "," 5,091 "," 3,847 "," 5,567 ",," 5,308 "," 1,698 "," 1,939 "," 2,241 "," 2,619 "," 2,664 "," 4,294 "," 4,821 "," 3,687 "," 5,272 ",," 111,168 "
,E12000008,South East,E10000030,Surrey,E07000211,Reigate and Banstead," 13,176 "," 8,797 "," 9,416 "," 9,835 "," 9,670 "," 7,957 "," 6,536 "," 6,913 "," 4,976 "," 7,558 ",," 5,200 "," 1,965 "," 2,441 "," 2,809 "," 3,161 "," 4,151 "," 5,959 "," 6,686 "," 4,858 "," 7,326 ",," 129,390 "
,E12000008,South East,E10000011,East Sussex,E07000064,Rother," 5,229 "," 3,053 "," 4,175 "," 6,033 "," 6,944 "," 6,794 "," 6,607 "," 8,061 "," 6,127 "," 8,552 ",," 3,173 "," 1,090 "," 1,518 "," 2,327 "," 2,782 "," 3,719 "," 5,060 "," 7,833 "," 5,990 "," 8,312 ",," 103,379 "
,E12000008,South East,E10000030,Surrey,E07000212,Runnymede," 5,919 "," 4,338 "," 5,061 "," 5,436 "," 5,469 "," 4,498 "," 3,664 "," 3,733 "," 2,895 "," 4,452 ",," 2,541 ", 991 ," 1,253 "," 1,908 "," 2,421 "," 3,078 "," 3,377 "," 3,578 "," 2,810 "," 4,240 ",," 71,662 "
,E12000008,South East,E10000014,Hampshire,E07000092,Rushmoor," 9,727 "," 5,437 "," 5,804 "," 6,496 "," 6,338 "," 4,821 "," 3,931 "," 4,085 "," 2,979 "," 3,683 ",," 4,355 "," 1,253 "," 1,458 "," 1,775 "," 2,030 "," 1,820 "," 3,512 "," 3,904 "," 2,854 "," 3,577 ",," 79,839 "
,E12000008,South East,E10000016,Kent,E07000111,Sevenoaks," 7,063 "," 5,980 "," 7,009 "," 8,214 "," 8,130 "," 6,986 "," 6,182 "," 6,737 "," 5,104 "," 7,212 ",," 3,041 "," 1,183 "," 1,434 "," 2,211 "," 2,553 "," 3,443 "," 5,462 "," 6,486 "," 4,964 "," 6,869 ",," 106,263 "
,E12000008,South East,E06000039,Slough,E06000039,Slough," 11,942 "," 8,922 "," 8,306 "," 8,043 "," 6,966 "," 5,980 "," 4,692 "," 3,596 "," 2,316 "," 3,611 ",," 4,818 "," 2,134 "," 2,336 "," 2,520 "," 2,524 "," 2,705 "," 4,030 "," 3,284 "," 2,174 "," 3,422 ",," 94,321 "
,E12000008,South East,E10000025,Oxfordshire,E07000179,South Oxfordshire," 9,244 "," 7,923 "," 9,190 "," 10,798 "," 10,397 "," 8,673 "," 7,365 "," 7,736 "," 6,255 "," 8,505 ",," 4,172 "," 1,487 "," 1,978 "," 2,614 "," 3,334 "," 3,972 "," 6,392 "," 7,566 "," 6,124 "," 8,269 ",," 131,994 "
,E12000008,South East,E06000045,Southampton,E06000045,Southampton," 27,245 "," 11,406 "," 11,725 "," 12,356 "," 12,475 "," 10,872 "," 9,141 "," 8,643 "," 6,431 "," 8,606 ",," 11,977 "," 3,000 "," 3,273 "," 3,615 "," 4,047 "," 4,408 "," 7,571 "," 8,171 "," 6,131 "," 8,317 ",," 179,410 "
,E12000008,South East,E10000030,Surrey,E07000213,Spelthorne," 6,728 "," 5,358 "," 5,819 "," 6,732 "," 6,914 "," 5,424 "," 4,393 "," 4,525 "," 3,565 "," 5,440 ",," 2,496 ", 976 ," 1,116 "," 2,000 "," 2,524 "," 3,172 "," 4,045 "," 4,382 "," 3,455 "," 5,216 ",," 84,280 "
,E12000008,South East,E10000030,Surrey,E07000214,Surrey Heath," 7,150 "," 4,980 "," 5,910 "," 6,557 "," 6,425 "," 5,275 "," 4,328 "," 4,486 "," 3,526 "," 5,127 ",," 2,972 "," 1,102 "," 1,318 "," 1,865 "," 2,148 "," 3,762 "," 3,973 "," 4,374 "," 3,479 "," 5,001 ",," 83,758 "
,E12000008,South East,E10000016,Kent,E07000113,Swale," 10,848 "," 6,730 "," 7,647 "," 9,744 "," 10,032 "," 8,541 "," 7,402 "," 8,125 "," 5,684 "," 6,776 ",," 4,916 "," 1,641 "," 1,918 "," 2,475 "," 2,954 "," 3,221 "," 6,066 "," 7,727 "," 5,526 "," 6,411 ",," 124,384 "
,E12000008,South East,E10000030,Surrey,E07000215,Tandridge," 7,495 "," 4,720 "," 5,409 "," 6,218 "," 6,151 "," 5,252 "," 4,493 "," 4,630 "," 3,603 "," 5,132 ",," 2,850 "," 1,115 "," 1,499 "," 2,208 "," 2,640 "," 2,974 "," 4,037 "," 4,489 "," 3,485 "," 4,968 ",," 83,368 "
,E12000008,South East,E10000014,Hampshire,E07000093,Test Valley," 9,229 "," 6,487 "," 7,716 "," 9,066 "," 9,197 "," 7,839 "," 6,643 "," 7,379 "," 5,548 "," 7,281 ",," 3,969 "," 1,311 "," 1,585 "," 2,033 "," 2,648 "," 3,162 "," 5,653 "," 7,166 "," 5,402 "," 6,899 ",," 116,213 "
,E12000008,South East,E10000016,Kent,E07000114,Thanet," 13,682 "," 6,178 "," 7,033 "," 8,576 "," 9,154 "," 8,400 "," 8,058 "," 8,965 "," 6,597 "," 8,380 ",," 5,982 "," 1,901 "," 2,482 "," 3,714 "," 3,939 "," 4,662 "," 6,627 "," 8,668 "," 6,395 "," 8,152 ",," 137,545 "
,E12000008,South East,E10000016,Kent,E07000115,Tonbridge and Malling," 8,268 "," 6,896 "," 8,221 "," 9,145 "," 8,842 "," 7,381 "," 6,095 "," 6,696 "," 5,054 "," 6,808 ",," 3,340 "," 1,279 "," 1,509 "," 1,948 "," 2,176 "," 3,033 "," 5,402 "," 6,506 "," 4,942 "," 6,647 ",," 110,188 "
,E12000008,South East,E10000016,Kent,E07000116,Tunbridge Wells," 6,746 "," 6,064 "," 7,267 "," 8,247 "," 7,580 "," 6,438 "," 5,282 "," 5,780 "," 4,419 "," 6,355 ",," 3,388 "," 1,285 "," 1,727 "," 2,237 "," 2,532 "," 3,695 "," 4,916 "," 5,589 "," 4,325 "," 6,174 ",," 100,046 "
,E12000008,South East,E10000025,Oxfordshire,E07000180,Vale of White Horse," 8,094 "," 7,089 "," 8,225 "," 9,141 "," 9,206 "," 8,036 "," 6,786 "," 7,137 "," 5,360 "," 7,619 ",," 3,768 "," 1,283 "," 1,419 "," 1,876 "," 2,515 "," 3,184 "," 5,814 "," 6,914 "," 5,248 "," 7,416 ",," 116,130 "
,E12000008,South East,E10000030,Surrey,E07000216,Waverley," 7,203 "," 6,841 "," 8,569 "," 9,175 "," 8,644 "," 7,463 "," 6,393 "," 6,943 "," 5,613 "," 8,536 ",," 3,445 "," 1,308 "," 1,741 "," 2,307 "," 2,702 "," 3,172 "," 5,947 "," 6,730 "," 5,476 "," 8,357 ",," 116,565 "
,E12000008,South East,E10000011,East Sussex,E07000065,Wealden," 9,749 "," 6,314 "," 8,409 "," 10,925 "," 11,816 "," 10,796 "," 9,867 "," 11,118 "," 8,639 "," 11,349 ",," 5,368 "," 1,921 "," 2,551 "," 4,211 "," 4,690 "," 5,058 "," 8,961 "," 10,827 "," 8,455 "," 10,987 ",," 162,011 "
