,Region Code (Administrative),Region Name (administrative),UTLA Code,UTLA Name,LTLA Code,LTLA Name,1st dose Under 40,1st dose 40-44,1st dose 45-49,1st dose 50-54,1st dose 55-59,1st dose 60-64,1st dose 65-69,1st dose 70-74,1st dose 75-79,1st dose 80+,,2nd dose Under 40,2nd dose 40-44,2nd dose 45-49,2nd dose 50-54,2nd dose 55-59,2nd dose 60-64,2nd dose 65-69,2nd dose 70-74,2nd dose 75-79,2nd dose 80+,,
,E12000002,North West,E08000003,Manchester,E08000003,Manchester," 75,153 "," 26,201 "," 24,766 "," 26,407 "," 23,645 "," 19,616 "," 15,334 "," 13,085 "," 8,686 "," 11,684 ",," 28,375 "," 8,402 "," 9,221 "," 13,065 "," 12,815 "," 12,842 "," 13,556 "," 12,201 "," 8,190 "," 10,925 ",," 374,169 "
,E12000002,North West,E08000004,Oldham,E08000004,Oldham," 24,525 "," 10,237 "," 11,568 "," 14,143 "," 13,593 "," 11,690 "," 10,270 "," 10,260 "," 7,347 "," 9,090 ",," 10,230 "," 3,676 "," 4,526 "," 6,536 "," 7,243 "," 7,877 "," 9,201 "," 9,806 "," 7,069 "," 8,673 ",," 197,560 "
,E12000002,North West,E10000017,Lancashire,E07000122,Pendle," 7,815 "," 3,852 "," 4,356 "," 5,393 "," 5,520 "," 5,113 "," 4,480 "," 4,716 "," 3,159 "," 3,996 ",," 2,877 "," 1,055 "," 1,321 "," 2,033 "," 2,442 "," 3,008 "," 3,959 "," 4,499 "," 3,055 "," 3,690 ",," 76,339 "
,E12000002,North West,E10000017,Lancashire,E07000123,Preston," 22,850 "," 7,226 "," 7,704 "," 8,549 "," 8,453 "," 7,239 "," 5,830 "," 5,503 "," 3,890 "," 5,619 ",," 7,617 "," 2,318 "," 2,817 "," 3,792 "," 4,068 "," 5,134 "," 5,336 "," 5,272 "," 3,759 "," 5,338 ",," 128,314 "
,E12000002,North West,E10000017,Lancashire,E07000124,Ribble Valley," 5,854 "," 2,735 "," 3,487 "," 4,662 "," 4,856 "," 4,418 "," 3,710 "," 3,962 "," 2,955 "," 3,848 ",," 2,187 ", 815 ," 1,087 "," 1,700 "," 1,964 "," 2,862 "," 3,574 "," 3,894 "," 2,924 "," 3,727 ",," 65,221 "
,E12000002,North West,E08000005,Rochdale,E08000005,Rochdale," 25,991 "," 10,187 "," 11,219 "," 13,390 "," 13,124 "," 11,620 "," 10,302 "," 9,954 "," 6,729 "," 8,276 ",," 9,238 "," 3,351 "," 4,078 "," 6,105 "," 7,134 "," 7,624 "," 9,188 "," 9,463 "," 6,391 "," 7,668 ",," 191,032 "
,E12000002,North West,E10000017,Lancashire,E07000125,Rossendale," 6,501 "," 3,204 "," 3,832 "," 4,888 "," 4,867 "," 4,156 "," 3,653 "," 3,779 "," 2,522 "," 2,974 ",," 2,435 ", 965 ," 1,223 "," 1,760 "," 2,145 "," 2,480 "," 3,183 "," 3,676 "," 2,446 "," 2,891 ",," 63,580 "
,E12000002,North West,E08000006,Salford,E08000006,Salford," 27,558 "," 10,984 "," 11,583 "," 13,495 "," 13,665 "," 11,657 "," 9,122 "," 9,539 "," 6,696 "," 9,027 ",," 13,962 "," 4,029 "," 4,673 "," 8,806 "," 10,523 "," 9,634 "," 8,294 "," 9,077 "," 6,417 "," 8,596 ",," 207,337 "
,E12000002,North West,E08000014,Sefton,E08000014,Sefton," 26,548 "," 11,412 "," 13,671 "," 17,967 "," 20,025 "," 18,568 "," 16,065 "," 15,850 "," 11,992 "," 18,010 ",," 12,253 "," 4,241 "," 5,334 "," 8,459 "," 10,176 "," 12,209 "," 14,897 "," 15,321 "," 11,644 "," 17,307 ",," 281,949 "
,E12000002,North West,E10000006,Cumbria,E07000031,South Lakeland," 8,400 "," 4,441 "," 5,634 "," 7,354 "," 8,134 "," 7,678 "," 6,903 "," 7,726 "," 5,784 "," 7,806 ",," 3,886 "," 1,402 "," 1,978 "," 4,304 "," 4,157 "," 4,839 "," 6,595 "," 7,616 "," 5,698 "," 7,683 ",," 118,018 "
,E12000002,North West,E10000017,Lancashire,E07000126,South Ribble," 12,451 "," 5,575 "," 6,631 "," 7,788 "," 7,950 "," 6,783 "," 6,152 "," 6,588 "," 4,636 "," 5,984 ",," 4,901 "," 1,699 "," 2,183 "," 3,034 "," 3,494 "," 4,897 "," 5,673 "," 6,430 "," 4,559 "," 5,775 ",," 113,183 "
,E12000002,North West,E08000013,St. Helens,E08000013,St. Helens," 21,299 "," 8,306 "," 10,282 "," 12,341 "," 12,559 "," 10,963 "," 9,591 "," 10,204 "," 7,355 "," 9,166 ",," 11,294 "," 3,768 "," 4,904 "," 7,595 "," 7,611 "," 8,375 "," 9,165 "," 9,939 "," 7,164 "," 8,815 ",," 190,696 "
,E12000002,North West,E08000007,Stockport,E08000007,Stockport," 29,828 "," 15,586 "," 16,665 "," 19,241 "," 19,424 "," 16,881 "," 14,836 "," 15,307 "," 11,271 "," 16,271 ",," 13,811 "," 5,272 "," 6,244 "," 9,410 "," 11,097 "," 12,016 "," 14,014 "," 14,901 "," 11,082 "," 15,957 ",," 289,114 "
,E12000002,North West,E08000008,Tameside,E08000008,Tameside," 26,081 "," 10,957 "," 12,305 "," 15,042 "," 15,176 "," 12,803 "," 10,739 "," 11,125 "," 7,673 "," 9,200 ",," 10,641 "," 3,736 "," 4,557 "," 8,016 "," 8,278 "," 8,450 "," 9,934 "," 10,677 "," 7,298 "," 8,211 ",," 210,899 "
,E12000002,North West,E08000009,Trafford,E08000009,Trafford," 26,313 "," 14,204 "," 14,470 "," 15,299 "," 14,973 "," 12,465 "," 10,439 "," 10,416 "," 7,757 "," 11,431 ",," 11,096 "," 5,074 "," 5,964 "," 7,422 "," 8,717 "," 8,475 "," 9,824 "," 10,109 "," 7,520 "," 11,025 ",," 222,993 "
,E12000002,North West,E06000007,Warrington,E06000007,Warrington," 21,313 "," 10,582 "," 12,290 "," 14,938 "," 15,141 "," 12,220 "," 10,349 "," 10,464 "," 8,010 "," 10,175 ",," 9,490 "," 3,461 "," 4,299 "," 6,045 "," 7,009 "," 8,006 "," 9,667 "," 10,194 "," 7,835 "," 9,866 ",," 201,354 "
,E12000002,North West,E10000017,Lancashire,E07000127,West Lancashire," 12,736 "," 4,916 "," 6,129 "," 7,775 "," 8,365 "," 7,308 "," 6,387 "," 6,871 "," 5,136 "," 6,482 ",," 5,553 "," 1,828 "," 2,427 "," 4,063 "," 4,685 "," 5,771 "," 6,091 "," 6,709 "," 5,051 "," 6,151 ",," 120,434 "
,E12000002,North West,E08000010,Wigan,E08000010,Wigan," 34,820 "," 15,205 "," 18,015 "," 22,775 "," 21,552 "," 18,528 "," 16,131 "," 17,731 "," 13,148 "," 14,342 ",," 15,410 "," 5,004 "," 6,457 "," 10,548 "," 10,753 "," 11,932 "," 14,580 "," 17,205 "," 12,800 "," 13,714 ",," 310,650 "
,E12000002,North West,E08000015,Wirral,E08000015,Wirral," 36,196 "," 15,049 "," 17,358 "," 21,017 "," 22,522 "," 20,543 "," 18,254 "," 18,498 "," 12,999 "," 18,314 ",," 14,949 "," 5,370 "," 6,615 "," 10,219 "," 12,544 "," 15,053 "," 17,267 "," 17,990 "," 12,737 "," 17,616 ",," 331,110 "
,E12000002,North West,E10000017,Lancashire,E07000128,Wyre," 11,972 "," 4,533 "," 5,550 "," 7,346 "," 8,224 "," 7,941 "," 7,404 "," 8,186 "," 6,152 "," 8,303 ",," 5,650 "," 1,958 "," 2,529 "," 4,501 "," 5,128 "," 6,514 "," 7,002 "," 7,996 "," 6,040 "," 8,046 ",," 130,975 "
,E12000008,South East,E10000032,West Sussex,E07000223,Adur," 6,998 "," 3,521 "," 3,995 "," 4,355 "," 4,277 "," 3,766 "," 3,446 "," 3,945 "," 3,017 "," 4,337 ",," 2,760 "," 1,050 "," 1,331 "," 2,647 "," 2,389 "," 2,732 "," 3,185 "," 3,874 "," 2,960 "," 4,266 ",," 68,851 "
,E12000008,South East,E10000032,West Sussex,E07000224,Arun," 11,053 "," 6,592 "," 7,975 "," 10,345 "," 11,055 "," 10,397 "," 10,244 "," 12,215 "," 9,466 "," 13,345 ",," 6,634 "," 2,225 "," 2,903 "," 6,333 "," 5,266 "," 7,055 "," 9,414 "," 11,919 "," 9,285 "," 13,039 ",," 176,760 "
,E12000008,South East,E10000016,Kent,E07000105,Ashford," 11,229 "," 6,331 "," 7,291 "," 9,212 "," 8,674 "," 7,213 "," 6,417 "," 7,090 "," 5,302 "," 6,487 ",," 5,573 "," 1,923 "," 2,368 "," 3,385 "," 3,832 "," 4,862 "," 5,581 "," 6,909 "," 5,193 "," 6,307 ",," 121,179 "
,E12000008,South East,E10000014,Hampshire,E07000084,Basingstoke and Deane," 16,030 "," 10,222 "," 11,473 "," 12,815 "," 12,329 "," 9,963 "," 8,219 "," 8,745 "," 6,217 "," 7,879 ",," 6,219 "," 2,555 "," 3,086 "," 4,127 "," 4,815 "," 6,848 "," 7,935 "," 8,554 "," 6,087 "," 7,715 ",," 161,833 "
,E12000008,South East,E06000036,Bracknell Forest,E06000036,Bracknell Forest," 12,627 "," 7,528 "," 7,742 "," 8,320 "," 7,918 "," 6,578 "," 5,338 "," 4,845 "," 3,439 "," 4,636 ",," 3,918 "," 1,391 "," 1,572 "," 2,175 "," 2,487 "," 3,002 "," 4,992 "," 4,662 "," 3,348 "," 4,393 ",," 100,911 "
,E12000008,South East,E06000043,Brighton and Hove,E06000043,Brighton and Hove," 28,202 "," 15,864 "," 17,669 "," 18,980 "," 17,032 "," 12,828 "," 10,379 "," 9,874 "," 6,945 "," 10,146 ",," 14,268 "," 4,278 "," 5,138 "," 8,028 "," 7,266 "," 8,914 "," 9,623 "," 9,473 "," 6,672 "," 9,623 ",," 231,202 "
,E12000008,South East,E06000060,Buckinghamshire,E06000060,Buckinghamshire," 43,626 "," 30,125 "," 33,238 "," 37,545 "," 36,866 "," 30,967 "," 25,889 "," 26,289 "," 19,988 "," 28,320 ",," 20,194 "," 8,045 "," 9,702 "," 16,436 "," 16,678 "," 20,586 "," 24,397 "," 25,516 "," 19,532 "," 27,135 ",," 501,074 "
,E12000008,South East,E10000016,Kent,E07000106,Canterbury," 13,487 "," 6,730 "," 7,782 "," 9,328 "," 9,641 "," 8,756 "," 8,327 "," 9,161 "," 6,742 "," 9,083 ",," 6,561 "," 2,020 "," 2,416 "," 4,365 "," 4,791 "," 5,938 "," 7,826 "," 8,975 "," 6,639 "," 8,893 ",," 147,461 "
,E12000008,South East,E10000025,Oxfordshire,E07000177,Cherwell," 13,381 "," 8,895 "," 9,212 "," 10,756 "," 10,656 "," 8,706 "," 7,327 "," 7,435 "," 5,290 "," 7,396 ",," 6,251 "," 2,200 "," 2,632 "," 3,885 "," 4,648 "," 5,198 "," 6,673 "," 7,265 "," 5,199 "," 7,249 ",," 140,254 "
,E12000008,South East,E10000032,West Sussex,E07000225,Chichester," 9,751 "," 5,415 "," 6,444 "," 7,849 "," 8,832 "," 8,461 "," 7,765 "," 8,542 "," 6,820 "," 9,667 ",," 4,946 "," 1,768 "," 2,193 "," 4,819 "," 4,785 "," 7,273 "," 7,407 "," 8,395 "," 6,683 "," 9,463 ",," 137,278 "
,E12000008,South East,E10000032,West Sussex,E07000226,Crawley," 13,010 "," 7,010 "," 6,711 "," 6,938 "," 6,569 "," 5,661 "," 4,392 "," 4,026 "," 2,570 "," 4,022 ",," 5,440 "," 2,081 "," 2,214 "," 3,006 "," 3,049 "," 3,682 "," 4,120 "," 3,926 "," 2,515 "," 3,913 ",," 94,855 "
,E12000008,South East,E10000016,Kent,E07000107,Dartford," 11,630 "," 6,456 "," 6,423 "," 6,873 "," 6,481 "," 5,257 "," 4,139 "," 4,096 "," 2,878 "," 4,341 ",," 5,037 "," 1,998 "," 2,252 "," 3,248 "," 3,318 "," 3,893 "," 3,804 "," 3,960 "," 2,808 "," 4,171 ",," 93,063 "
,E12000008,South East,E10000016,Kent,E07000108,Dover," 10,532 "," 5,027 "," 5,774 "," 7,370 "," 8,133 "," 7,537 "," 7,096 "," 7,351 "," 5,492 "," 6,822 ",," 5,201 "," 1,760 "," 2,207 "," 3,452 "," 4,133 "," 5,496 "," 6,632 "," 7,103 "," 5,305 "," 6,540 ",," 118,963 "
,E12000008,South East,E10000014,Hampshire,E07000085,East Hampshire," 10,735 "," 6,449 "," 7,675 "," 9,053 "," 9,441 "," 8,456 "," 7,090 "," 7,567 "," 5,762 "," 7,911 ",," 4,319 "," 1,547 "," 2,062 "," 3,232 "," 3,993 "," 5,634 "," 6,826 "," 7,439 "," 5,664 "," 7,713 ",," 128,568 "
,E12000008,South East,E10000011,East Sussex,E07000061,Eastbourne," 11,444 "," 4,860 "," 5,433 "," 6,336 "," 6,656 "," 6,008 "," 5,486 "," 6,268 "," 4,711 "," 7,382 ",," 5,619 "," 2,512 "," 3,551 "," 4,807 "," 5,106 "," 5,003 "," 5,150 "," 6,106 "," 4,598 "," 7,032 ",," 114,068 "
,E12000008,South East,E10000014,Hampshire,E07000086,Eastleigh," 13,497 "," 7,710 "," 7,921 "," 8,944 "," 8,940 "," 7,783 "," 6,791 "," 6,923 "," 5,046 "," 7,210 ",," 5,690 "," 1,963 "," 2,191 "," 3,120 "," 3,743 "," 4,525 "," 6,292 "," 6,706 "," 4,921 "," 7,008 ",," 126,924 "
,E12000008,South East,E10000030,Surrey,E07000207,Elmbridge," 12,155 "," 9,471 "," 10,080 "," 10,024 "," 9,233 "," 7,358 "," 6,050 "," 6,130 "," 4,646 "," 7,325 ",," 4,217 "," 1,953 "," 2,451 "," 5,768 "," 4,889 "," 5,328 "," 5,676 "," 5,930 "," 4,457 "," 7,087 ",," 130,228 "
,E12000008,South East,E10000030,Surrey,E07000208,Epsom and Ewell," 7,342 "," 5,194 "," 5,432 "," 5,470 "," 5,186 "," 4,169 "," 3,492 "," 3,853 "," 2,826 "," 4,023 ",," 3,268 "," 1,349 "," 1,604 "," 2,796 "," 2,607 "," 2,899 "," 3,295 "," 3,751 "," 2,760 "," 3,887 ",," 75,203 "
,E12000008,South East,E10000014,Hampshire,E07000087,Fareham," 10,500 "," 5,840 "," 6,657 "," 8,006 "," 8,609 "," 7,630 "," 6,425 "," 7,211 "," 5,659 "," 7,965 ",," 4,576 "," 1,926 "," 2,400 "," 4,455 "," 4,484 "," 5,446 "," 6,040 "," 7,051 "," 5,531 "," 7,816 ",," 124,227 "
,E12000008,South East,E10000016,Kent,E07000112,Folkestone and Hythe," 9,233 "," 5,136 "," 5,795 "," 7,308 "," 7,788 "," 7,112 "," 6,600 "," 7,515 "," 5,421 "," 6,941 ",," 4,921 "," 1,814 "," 2,374 "," 3,758 "," 4,189 "," 5,604 "," 6,226 "," 7,322 "," 5,284 "," 6,700 ",," 117,041 "
,E12000008,South East,E10000014,Hampshire,E07000088,Gosport," 8,666 "," 3,795 "," 4,329 "," 5,381 "," 5,645 "," 5,133 "," 4,398 "," 4,719 "," 3,379 "," 4,611 ",," 3,749 "," 1,191 "," 1,608 "," 2,573 "," 2,830 "," 3,427 "," 4,199 "," 4,618 "," 3,316 "," 4,543 ",," 82,110 "
,E12000008,South East,E10000016,Kent,E07000109,Gravesham," 8,956 "," 5,233 "," 5,678 "," 6,767 "," 6,656 "," 5,441 "," 4,665 "," 4,725 "," 3,505 "," 4,957 ",," 4,750 "," 1,746 "," 2,084 "," 3,475 "," 3,919 "," 4,452 "," 4,398 "," 4,601 "," 3,411 "," 4,775 ",," 94,194 "
,E12000008,South East,E10000030,Surrey,E07000209,Guildford," 12,291 "," 7,770 "," 8,775 "," 9,168 "," 9,160 "," 7,513 "," 6,288 "," 6,488 "," 4,746 "," 7,095 ",," 6,094 "," 1,900 "," 2,389 "," 3,468 "," 4,057 "," 4,645 "," 5,967 "," 6,334 "," 4,657 "," 6,935 ",," 125,740 "
,E12000008,South East,E10000014,Hampshire,E07000089,Hart," 11,699 "," 6,007 "," 6,963 "," 7,131 "," 6,993 "," 5,592 "," 4,606 "," 5,140 "," 4,058 "," 5,446 ",," 3,301 "," 1,210 "," 1,741 "," 3,310 "," 3,108 "," 3,743 "," 4,433 "," 5,061 "," 3,990 "," 5,364 ",," 98,896 "
,E12000008,South East,E10000011,East Sussex,E07000062,Hastings," 7,852 "," 4,117 "," 4,671 "," 6,076 "," 6,283 "," 5,359 "," 4,868 "," 4,874 "," 3,386 "," 4,285 ",," 3,437 "," 1,264 "," 1,828 "," 2,514 "," 3,032 "," 3,498 "," 3,879 "," 4,627 "," 3,229 "," 4,027 ",," 83,106 "
,E12000008,South East,E10000014,Hampshire,E07000090,Havant," 11,359 "," 5,627 "," 6,486 "," 8,366 "," 8,939 "," 8,367 "," 7,239 "," 7,728 "," 5,924 "," 8,480 ",," 5,170 "," 1,947 "," 2,471 "," 3,754 "," 4,079 "," 6,053 "," 6,921 "," 7,546 "," 5,807 "," 8,089 ",," 130,352 "
,E12000008,South East,E10000032,West Sussex,E07000227,Horsham," 14,602 "," 7,755 "," 8,664 "," 10,379 "," 10,820 "," 9,385 "," 8,132 "," 8,725 "," 6,587 "," 9,260 ",," 5,938 "," 2,182 "," 2,680 "," 4,997 "," 5,700 "," 7,347 "," 7,792 "," 8,532 "," 6,484 "," 9,020 ",," 154,981 "
,E12000008,South East,E06000046,Isle of Wight,E06000046,Isle of Wight," 14,563 "," 5,711 "," 6,834 "," 9,415 "," 10,453 "," 10,016 "," 9,948 "," 10,838 "," 8,449 "," 10,236 ",," 6,500 "," 2,193 "," 2,956 "," 4,629 "," 5,353 "," 8,358 "," 9,291 "," 10,507 "," 8,239 "," 9,464 ",," 163,953 "
,E12000008,South East,E10000011,East Sussex,E07000063,Lewes," 8,596 "," 4,722 "," 5,632 "," 6,892 "," 7,115 "," 6,437 "," 6,156 "," 6,762 "," 5,147 "," 7,421 ",," 3,854 "," 1,590 "," 2,198 "," 3,205 "," 3,668 "," 4,835 "," 5,840 "," 6,591 "," 5,009 "," 7,157 ",," 108,827 "
,E12000008,South East,E10000016,Kent,E07000110,Maidstone," 13,930 "," 8,719 "," 9,795 "," 11,488 "," 11,057 "," 9,463 "," 8,243 "," 9,000 "," 6,511 "," 8,710 ",," 6,869 "," 2,484 "," 3,108 "," 4,923 "," 5,510 "," 6,558 "," 7,682 "," 8,730 "," 6,356 "," 8,315 ",," 157,451 "
,E12000008,South East,E06000035,Medway,E06000035,Medway," 24,815 "," 14,210 "," 14,866 "," 17,139 "," 17,194 "," 14,706 "," 12,340 "," 12,545 "," 8,688 "," 10,704 ",," 10,776 "," 3,849 "," 4,412 "," 6,082 "," 6,743 "," 8,990 "," 10,757 "," 11,999 "," 8,378 "," 10,197 ",," 229,390 "
,E12000008,South East,E10000032,West Sussex,E07000228,Mid Sussex," 12,965 "," 8,883 "," 9,774 "," 10,578 "," 10,090 "," 8,421 "," 7,569 "," 7,979 "," 6,262 "," 8,736 ",," 5,768 "," 2,306 "," 2,760 "," 3,749 "," 4,127 "," 5,460 "," 7,115 "," 7,819 "," 6,166 "," 8,576 ",," 145,103 "
,E12000008,South East,E06000042,Milton Keynes,E06000042,Milton Keynes," 24,302 "," 17,029 "," 16,754 "," 17,183 "," 15,737 "," 13,571 "," 11,659 "," 10,840 "," 7,020 "," 8,560 ",," 9,630 "," 4,140 "," 4,695 "," 6,988 "," 7,030 "," 8,350 "," 10,664 "," 10,497 "," 6,848 "," 8,335 ",," 219,832 "
,E12000008,South East,E10000030,Surrey,E07000210,Mole Valley," 6,347 "," 4,646 "," 5,499 "," 6,439 "," 6,575 "," 5,691 "," 5,000 "," 5,030 "," 4,083 "," 6,107 ",," 2,929 "," 1,109 "," 1,514 "," 2,361 "," 3,217 "," 4,191 "," 4,822 "," 4,924 "," 4,025 "," 5,977 ",," 90,486 "
,E12000008,South East,E10000014,Hampshire,E07000091,New Forest," 15,831 "," 7,798 "," 9,398 "," 11,964 "," 13,432 "," 12,366 "," 11,838 "," 13,249 "," 10,235 "," 15,093 ",," 6,714 "," 2,239 "," 3,039 "," 5,326 "," 6,405 "," 7,908 "," 11,019 "," 12,996 "," 10,071 "," 14,556 ",," 201,477 "
,E12000008,South East,E10000025,Oxfordshire,E07000178,Oxford," 19,167 "," 7,878 "," 7,604 "," 7,860 "," 7,479 "," 6,105 "," 4,884 "," 4,650 "," 3,428 "," 5,029 ",," 9,072 "," 2,209 "," 2,710 "," 3,965 "," 3,936 "," 3,915 "," 4,419 "," 4,472 "," 3,242 "," 4,734 ",," 116,758 "
,E12000008,South East,E06000044,Portsmouth,E06000044,Portsmouth," 25,241 "," 10,559 "," 10,942 "," 12,651 "," 12,259 "," 10,052 "," 8,028 "," 7,908 "," 5,768 "," 8,024 ",," 11,010 "," 2,970 "," 3,548 "," 5,406 "," 5,449 "," 7,365 "," 7,533 "," 7,633 "," 5,604 "," 7,786 ",," 175,736 "
,E12000008,South East,E06000038,Reading,E06000038,Reading," 17,448 "," 9,562 "," 9,289 "," 9,451 "," 8,606 "," 6,914 "," 5,518 "," 5,092 "," 3,844 "," 5,569 ",," 6,358 "," 2,171 "," 2,471 "," 3,027 "," 3,435 "," 3,826 "," 4,830 "," 4,867 "," 3,703 "," 5,306 ",," 121,287 "
,E12000008,South East,E10000030,Surrey,E07000211,Reigate and Banstead," 16,176 "," 9,152 "," 9,517 "," 9,865 "," 9,713 "," 7,980 "," 6,541 "," 6,915 "," 4,982 "," 7,543 ",," 6,298 "," 2,418 "," 2,903 "," 4,363 "," 4,560 "," 5,586 "," 6,162 "," 6,736 "," 4,884 "," 7,339 ",," 139,633 "
,E12000008,South East,E10000011,East Sussex,E07000064,Rother," 5,937 "," 3,378 "," 4,343 "," 6,058 "," 6,959 "," 6,804 "," 6,628 "," 8,063 "," 6,124 "," 8,543 ",," 3,554 "," 1,211 "," 1,745 "," 3,493 "," 3,523 "," 5,135 "," 6,000 "," 7,893 "," 6,014 "," 8,335 ",," 109,740 "
,E12000008,South East,E10000030,Surrey,E07000212,Runnymede," 8,184 "," 4,690 "," 5,212 "," 5,477 "," 5,488 "," 4,510 "," 3,668 "," 3,742 "," 2,894 "," 4,451 ",," 2,956 "," 1,130 "," 1,437 "," 2,962 "," 3,003 "," 3,407 "," 3,465 "," 3,608 "," 2,829 "," 4,267 ",," 77,380 "
,E12000008,South East,E10000014,Hampshire,E07000092,Rushmoor," 13,046 "," 5,814 "," 5,893 "," 6,515 "," 6,349 "," 4,832 "," 3,939 "," 4,086 "," 2,980 "," 3,683 ",," 5,080 "," 1,513 "," 1,762 "," 2,993 "," 3,141 "," 2,926 "," 3,713 "," 3,965 "," 2,886 "," 3,605 ",," 88,721 "
,E12000008,South East,E10000016,Kent,E07000111,Sevenoaks," 8,563 "," 6,428 "," 7,242 "," 8,251 "," 8,171 "," 7,011 "," 6,188 "," 6,744 "," 5,103 "," 7,202 ",," 3,830 "," 1,514 "," 1,828 "," 3,450 "," 3,671 "," 4,849 "," 5,841 "," 6,546 "," 4,987 "," 6,900 ",," 114,319 "
,E12000008,South East,E06000039,Slough,E06000039,Slough," 15,186 "," 9,637 "," 8,599 "," 8,114 "," 7,016 "," 6,008 "," 4,707 "," 3,604 "," 2,319 "," 3,603 ",," 5,755 "," 2,576 "," 2,802 "," 3,417 "," 3,286 "," 3,501 "," 4,230 "," 3,345 "," 2,191 "," 3,441 ",," 103,337 "
,E12000008,South East,E10000025,Oxfordshire,E07000179,South Oxfordshire," 12,517 "," 8,344 "," 9,354 "," 10,833 "," 10,427 "," 8,681 "," 7,380 "," 7,736 "," 6,247 "," 8,491 ",," 5,051 "," 1,852 "," 2,434 "," 4,538 "," 4,930 "," 5,689 "," 6,887 "," 7,620 "," 6,141 "," 8,272 ",," 143,424 "
,E12000008,South East,E06000045,Southampton,E06000045,Southampton," 31,163 "," 12,446 "," 12,127 "," 12,442 "," 12,532 "," 10,906 "," 9,151 "," 8,645 "," 6,429 "," 8,583 ",," 13,530 "," 3,562 "," 3,851 "," 4,902 "," 5,492 "," 6,211 "," 8,213 "," 8,306 "," 6,193 "," 8,345 ",," 193,029 "
,E12000008,South East,E10000030,Surrey,E07000213,Spelthorne," 9,282 "," 5,832 "," 5,967 "," 6,764 "," 6,946 "," 5,442 "," 4,402 "," 4,530 "," 3,563 "," 5,444 ",," 3,061 "," 1,236 "," 1,398 "," 2,967 "," 3,127 "," 3,629 "," 4,140 "," 4,407 "," 3,476 "," 5,263 ",," 90,876 "
,E12000008,South East,E10000030,Surrey,E07000214,Surrey Heath," 8,384 "," 5,195 "," 5,967 "," 6,571 "," 6,436 "," 5,279 "," 4,323 "," 4,479 "," 3,528 "," 5,123 ",," 3,619 "," 1,340 "," 1,672 "," 2,962 "," 3,717 "," 4,339 "," 4,121 "," 4,394 "," 3,489 "," 5,026 ",," 89,964 "
,E12000008,South East,E10000016,Kent,E07000113,Swale," 12,221 "," 7,284 "," 7,951 "," 9,790 "," 10,064 "," 8,555 "," 7,403 "," 8,130 "," 5,684 "," 6,768 ",," 5,873 "," 1,963 "," 2,339 "," 3,132 "," 3,739 "," 4,637 "," 6,550 "," 7,842 "," 5,557 "," 6,455 ",," 131,937 "
,E12000008,South East,E10000030,Surrey,E07000215,Tandridge," 9,851 "," 4,928 "," 5,460 "," 6,242 "," 6,173 "," 5,254 "," 4,495 "," 4,632 "," 3,604 "," 5,129 ",," 3,411 "," 1,331 "," 1,799 "," 3,572 "," 3,850 "," 3,942 "," 4,250 "," 4,521 "," 3,508 "," 4,988 ",," 90,940 "
,E12000008,South East,E10000014,Hampshire,E07000093,Test Valley," 11,889 "," 6,942 "," 7,944 "," 9,088 "," 9,212 "," 7,847 "," 6,645 "," 7,385 "," 5,548 "," 7,280 ",," 4,665 "," 1,605 "," 2,009 "," 2,821 "," 3,595 "," 4,760 "," 6,077 "," 7,216 "," 5,434 "," 6,937 ",," 124,899 "
,E12000008,South East,E10000016,Kent,E07000114,Thanet," 15,915 "," 6,436 "," 7,183 "," 8,626 "," 9,189 "," 8,425 "," 8,064 "," 8,975 "," 6,613 "," 8,368 ",," 6,547 "," 2,092 "," 2,710 "," 4,327 "," 4,786 "," 5,969 "," 7,161 "," 8,730 "," 6,432 "," 8,166 ",," 144,714 "
,E12000008,South East,E10000016,Kent,E07000115,Tonbridge and Malling," 9,748 "," 7,275 "," 8,386 "," 9,174 "," 8,882 "," 7,384 "," 6,097 "," 6,694 "," 5,048 "," 6,811 ",," 4,206 "," 1,619 "," 1,962 "," 3,006 "," 3,321 "," 4,999 "," 5,686 "," 6,562 "," 4,964 "," 6,670 ",," 118,494 "
,E12000008,South East,E10000016,Kent,E07000116,Tunbridge Wells," 8,296 "," 6,362 "," 7,431 "," 8,275 "," 7,600 "," 6,457 "," 5,285 "," 5,780 "," 4,420 "," 6,341 ",," 3,749 "," 1,410 "," 1,882 "," 2,715 "," 3,078 "," 4,910 "," 5,028 "," 5,621 "," 4,338 "," 6,198 ",," 105,176 "
,E12000008,South East,E10000025,Oxfordshire,E07000180,Vale of White Horse," 10,769 "," 7,802 "," 8,386 "," 9,155 "," 9,226 "," 8,050 "," 6,783 "," 7,137 "," 5,357 "," 7,608 ",," 4,470 "," 1,562 "," 1,857 "," 2,656 "," 3,626 "," 4,643 "," 6,258 "," 6,974 "," 5,265 "," 7,433 ",," 125,017 "
,E12000008,South East,E10000030,Surrey,E07000216,Waverley," 10,525 "," 7,271 "," 8,679 "," 9,210 "," 8,694 "," 7,479 "," 6,409 "," 6,940 "," 5,612 "," 8,520 ",," 3,955 "," 1,508 "," 2,027 "," 3,083 "," 3,539 "," 4,413 "," 6,131 "," 6,772 "," 5,491 "," 8,357 ",," 124,615 "
