,Region Code (Administrative),Region Name (administrative),UTLA Code,UTLA Name,LTLA Code,LTLA Name,1st dose Under 40,1st dose 40-44,1st dose 45-49,1st dose 50-54,1st dose 55-59,1st dose 60-64,1st dose 65-69,1st dose 70-74,1st dose 75-79,1st dose 80+,,2nd dose Under 40,2nd dose 40-44,2nd dose 45-49,2nd dose 50-54,2nd dose 55-59,2nd dose 60-64,2nd dose 65-69,2nd dose 70-74,2nd dose 75-79,2nd dose 80+,,
,E12000002,North West,E08000004,Oldham,E08000004,Oldham," 19,688 "," 7,938 "," 10,600 "," 13,910 "," 13,437 "," 11,569 "," 10,227 "," 10,237 "," 7,350 "," 9,102 ",," 7,687 "," 2,660 "," 3,401 "," 4,784 "," 5,512 "," 5,283 "," 7,754 "," 9,518 "," 6,914 "," 8,510 ",," 176,081 "
,E12000002,North West,E10000017,Lancashire,E07000122,Pendle," 5,160 "," 3,070 "," 3,920 "," 5,324 "," 5,460 "," 5,059 "," 4,461 "," 4,715 "," 3,158 "," 4,010 ",," 1,823 ", 609 , 732 ," 1,004 "," 1,476 "," 1,839 "," 2,933 "," 4,311 "," 2,994 "," 3,648 ",," 65,706 "
,E12000002,North West,E10000017,Lancashire,E07000123,Preston," 16,953 "," 6,628 "," 7,437 "," 8,437 "," 8,376 "," 7,200 "," 5,818 "," 5,490 "," 3,893 "," 5,633 ",," 5,327 "," 1,554 "," 1,773 "," 2,244 "," 2,735 "," 3,155 "," 4,645 "," 5,067 "," 3,706 "," 5,274 ",," 111,345 "
,E12000002,North West,E10000017,Lancashire,E07000124,Ribble Valley," 4,045 "," 2,386 "," 3,328 "," 4,630 "," 4,808 "," 4,395 "," 3,705 "," 3,961 "," 2,967 "," 3,864 ",," 1,522 ", 549 , 678 , 991 ," 1,170 "," 1,624 "," 3,377 "," 3,862 "," 2,928 "," 3,731 ",," 58,521 "
,E12000002,North West,E08000005,Rochdale,E08000005,Rochdale," 17,488 "," 8,541 "," 10,433 "," 13,163 "," 12,979 "," 11,478 "," 10,275 "," 9,937 "," 6,731 "," 8,296 ",," 6,992 "," 2,558 "," 3,004 "," 4,300 "," 4,942 "," 5,197 "," 7,869 "," 9,130 "," 6,294 "," 7,566 ",," 167,173 "
,E12000002,North West,E10000017,Lancashire,E07000125,Rossendale," 4,742 "," 2,654 "," 3,562 "," 4,844 "," 4,835 "," 4,130 "," 3,646 "," 3,782 "," 2,517 "," 2,984 ",," 1,925 ", 722 , 883 ," 1,276 "," 1,602 "," 1,495 "," 2,372 "," 3,626 "," 2,421 "," 2,867 ",," 56,885 "
,E12000002,North West,E08000006,Salford,E08000006,Salford," 21,660 "," 8,446 "," 10,674 "," 13,269 "," 13,534 "," 11,569 "," 9,070 "," 9,539 "," 6,690 "," 9,060 ",," 10,122 "," 2,785 "," 3,178 "," 4,132 "," 4,888 "," 4,464 "," 6,668 "," 8,738 "," 6,256 "," 8,328 ",," 173,070 "
,E12000002,North West,E08000014,Sefton,E08000014,Sefton," 20,917 "," 9,125 "," 12,565 "," 17,805 "," 19,866 "," 18,484 "," 16,031 "," 15,838 "," 11,984 "," 18,035 ",," 8,160 "," 2,841 "," 3,502 "," 4,890 "," 6,311 "," 6,933 "," 10,977 "," 14,640 "," 11,399 "," 16,951 ",," 247,254 "
,E12000002,North West,E10000006,Cumbria,E07000031,South Lakeland," 5,978 "," 4,127 "," 5,501 "," 7,317 "," 8,093 "," 7,638 "," 6,887 "," 7,731 "," 5,783 "," 7,827 ",," 2,722 ", 968 ," 1,428 "," 2,053 "," 2,638 "," 2,718 "," 4,865 "," 7,518 "," 5,642 "," 7,640 ",," 105,074 "
,E12000002,North West,E10000017,Lancashire,E07000126,South Ribble," 9,199 "," 4,833 "," 6,416 "," 7,718 "," 7,900 "," 6,765 "," 6,144 "," 6,594 "," 4,637 "," 5,992 ",," 3,181 ", 970 ," 1,254 "," 1,452 "," 1,774 "," 2,201 "," 3,826 "," 6,275 "," 4,487 "," 5,687 ",," 97,305 "
,E12000002,North West,E08000013,St. Helens,E08000013,St. Helens," 17,157 "," 6,913 "," 9,919 "," 12,264 "," 12,513 "," 10,921 "," 9,573 "," 10,199 "," 7,358 "," 9,192 ",," 7,325 "," 2,461 "," 3,205 "," 4,355 "," 4,948 "," 4,921 "," 8,325 "," 9,674 "," 7,023 "," 8,692 ",," 166,938 "
,E12000002,North West,E08000007,Stockport,E08000007,Stockport," 21,573 "," 11,609 "," 15,202 "," 19,071 "," 19,287 "," 16,780 "," 14,807 "," 15,290 "," 11,277 "," 16,326 ",," 9,953 "," 3,607 "," 4,144 "," 5,361 "," 6,905 "," 7,224 "," 12,897 "," 14,629 "," 10,952 "," 15,845 ",," 252,739 "
,E12000002,North West,E08000008,Tameside,E08000008,Tameside," 17,789 "," 9,487 "," 11,725 "," 14,886 "," 15,058 "," 12,726 "," 10,694 "," 11,117 "," 7,671 "," 9,207 ",," 7,481 "," 2,529 "," 2,988 "," 4,148 "," 5,137 "," 5,076 "," 9,269 "," 10,469 "," 7,204 "," 8,118 ",," 182,779 "
,E12000002,North West,E08000009,Trafford,E08000009,Trafford," 17,974 "," 11,183 "," 13,650 "," 15,140 "," 14,864 "," 12,417 "," 10,418 "," 10,411 "," 7,752 "," 11,461 ",," 7,474 "," 3,311 "," 3,694 "," 4,469 "," 5,734 "," 5,836 "," 8,812 "," 9,900 "," 7,430 "," 10,941 ",," 192,871 "
,E12000002,North West,E06000007,Warrington,E06000007,Warrington," 15,831 "," 8,524 "," 11,751 "," 14,848 "," 15,082 "," 12,170 "," 10,339 "," 10,467 "," 8,020 "," 10,220 ",," 6,457 "," 2,364 "," 2,892 "," 3,674 "," 4,320 "," 3,879 "," 7,264 "," 10,010 "," 7,725 "," 9,761 ",," 175,598 "
,E12000002,North West,E10000017,Lancashire,E07000127,West Lancashire," 8,974 "," 4,447 "," 5,905 "," 7,691 "," 8,304 "," 7,291 "," 6,375 "," 6,868 "," 5,145 "," 6,500 ",," 4,046 "," 1,290 "," 1,733 "," 2,475 "," 3,041 "," 3,849 "," 5,403 "," 6,573 "," 4,990 "," 6,087 ",," 106,987 "
,E12000002,North West,E08000010,Wigan,E08000010,Wigan," 25,007 "," 13,227 "," 17,093 "," 22,539 "," 21,400 "," 18,421 "," 16,074 "," 17,715 "," 13,154 "," 14,375 ",," 10,754 "," 3,478 "," 4,465 "," 6,125 "," 6,612 "," 6,468 "," 10,181 "," 16,610 "," 12,579 "," 13,540 ",," 269,817 "
,E12000002,North West,E08000015,Wirral,E08000015,Wirral," 25,304 "," 13,043 "," 16,680 "," 20,796 "," 22,309 "," 20,377 "," 18,222 "," 18,485 "," 13,002 "," 18,355 ",," 11,376 "," 3,935 "," 4,754 "," 6,935 "," 8,562 "," 9,875 "," 15,055 "," 17,650 "," 12,596 "," 17,482 ",," 294,793 "
,E12000002,North West,E10000017,Lancashire,E07000128,Wyre," 9,818 "," 4,119 "," 5,383 "," 7,303 "," 8,184 "," 7,913 "," 7,378 "," 8,180 "," 6,154 "," 8,321 ",," 4,149 "," 1,424 "," 1,792 "," 2,397 "," 3,479 "," 4,210 "," 6,165 "," 7,871 "," 5,986 "," 7,989 ",," 118,215 "
,E12000008,South East,E10000032,West Sussex,E07000223,Adur," 4,182 "," 2,959 "," 3,879 "," 4,331 "," 4,260 "," 3,754 "," 3,442 "," 3,944 "," 3,014 "," 4,354 ",," 1,913 ", 746 , 965 ," 1,139 "," 1,512 "," 1,529 "," 2,397 "," 3,809 "," 2,929 "," 4,248 ",," 59,306 "
,E12000008,South East,E10000032,West Sussex,E07000224,Arun," 9,220 "," 4,659 "," 7,357 "," 10,231 "," 10,943 "," 10,310 "," 10,205 "," 12,214 "," 9,470 "," 13,377 ",," 4,889 "," 1,638 "," 2,097 "," 2,674 "," 3,249 "," 3,726 "," 6,505 "," 11,530 "," 9,109 "," 12,836 ",," 156,239 "
,E12000008,South East,E10000016,Kent,E07000105,Ashford," 8,873 "," 4,545 "," 6,294 "," 9,139 "," 8,608 "," 7,192 "," 6,399 "," 7,092 "," 5,308 "," 6,508 ",," 4,460 "," 1,534 "," 1,901 "," 2,481 "," 2,748 "," 2,558 "," 3,789 "," 6,720 "," 5,139 "," 6,296 ",," 107,584 "
,E12000008,South East,E10000014,Hampshire,E07000084,Basingstoke and Deane," 12,316 "," 7,062 "," 10,807 "," 12,754 "," 12,301 "," 9,955 "," 8,219 "," 8,740 "," 6,211 "," 7,903 ",," 4,894 "," 1,452 "," 1,694 "," 1,891 "," 1,964 "," 3,580 "," 7,365 "," 8,394 "," 6,018 "," 7,666 ",," 141,186 "
,E12000008,South East,E06000036,Bracknell Forest,E06000036,Bracknell Forest," 8,266 "," 6,496 "," 7,441 "," 8,258 "," 7,875 "," 6,567 "," 5,330 "," 4,839 "," 3,439 "," 4,651 ",," 2,855 ", 993 ," 1,143 "," 1,335 "," 1,436 "," 1,236 "," 4,313 "," 4,568 "," 3,297 "," 4,336 ",," 88,674 "
,E12000008,South East,E06000043,Brighton and Hove,E06000043,Brighton and Hove," 21,834 "," 11,945 "," 16,815 "," 18,835 "," 16,948 "," 12,788 "," 10,352 "," 9,855 "," 6,932 "," 10,151 ",," 10,055 "," 2,867 "," 3,445 "," 4,273 "," 4,124 "," 3,755 "," 8,491 "," 9,159 "," 6,528 "," 9,294 ",," 198,446 "
,E12000008,South East,E06000060,Buckinghamshire,E06000060,Buckinghamshire," 33,211 "," 24,335 "," 30,651 "," 37,305 "," 36,726 "," 30,850 "," 25,833 "," 26,254 "," 19,979 "," 28,371 ",," 13,560 "," 5,113 "," 6,043 "," 7,948 "," 9,340 "," 9,700 "," 19,696 "," 24,786 "," 19,254 "," 26,639 ",," 435,594 "
,E12000008,South East,E10000016,Kent,E07000106,Canterbury," 10,695 "," 5,101 "," 7,063 "," 9,241 "," 9,592 "," 8,703 "," 8,303 "," 9,160 "," 6,750 "," 9,095 ",," 4,850 "," 1,464 "," 1,717 "," 2,380 "," 2,786 "," 3,092 "," 6,081 "," 8,840 "," 6,606 "," 8,843 ",," 130,362 "
,E12000008,South East,E10000025,Oxfordshire,E07000177,Cherwell," 10,046 "," 7,568 "," 8,744 "," 10,691 "," 10,608 "," 8,666 "," 7,314 "," 7,437 "," 5,296 "," 7,414 ",," 4,179 "," 1,345 "," 1,595 "," 1,981 "," 2,302 "," 2,389 "," 4,914 "," 7,117 "," 5,140 "," 7,175 ",," 121,921 "
,E12000008,South East,E10000032,West Sussex,E07000225,Chichester," 7,221 "," 4,098 "," 6,195 "," 7,799 "," 8,780 "," 8,440 "," 7,734 "," 8,529 "," 6,817 "," 9,690 ",," 3,888 "," 1,354 "," 1,659 "," 2,376 "," 2,811 "," 4,518 "," 5,087 "," 8,069 "," 6,525 "," 9,335 ",," 120,925 "
,E12000008,South East,E10000032,West Sussex,E07000226,Crawley," 9,391 "," 5,913 "," 6,482 "," 6,876 "," 6,541 "," 5,627 "," 4,393 "," 4,026 "," 2,568 "," 4,034 ",," 3,572 "," 1,418 "," 1,526 "," 1,795 "," 1,953 "," 1,855 "," 3,712 "," 3,848 "," 2,481 "," 3,866 ",," 81,877 "
,E12000008,South East,E10000016,Kent,E07000107,Dartford," 8,160 "," 5,421 "," 5,997 "," 6,792 "," 6,432 "," 5,232 "," 4,129 "," 4,096 "," 2,885 "," 4,338 ",," 3,708 "," 1,492 "," 1,713 "," 2,043 "," 2,309 "," 2,496 "," 3,137 "," 3,859 "," 2,771 "," 4,118 ",," 81,128 "
,E12000008,South East,E10000016,Kent,E07000108,Dover," 8,315 "," 3,497 "," 5,250 "," 7,291 "," 8,068 "," 7,493 "," 7,073 "," 7,344 "," 5,484 "," 6,847 ",," 3,744 "," 1,217 "," 1,570 "," 2,115 "," 2,612 "," 2,933 "," 5,206 "," 6,850 "," 5,153 "," 6,244 ",," 104,306 "
,E12000008,South East,E10000014,Hampshire,E07000085,East Hampshire," 7,922 "," 5,326 "," 7,496 "," 9,033 "," 9,399 "," 8,420 "," 7,076 "," 7,573 "," 5,764 "," 7,914 ",," 2,866 ", 994 ," 1,225 "," 1,532 "," 1,927 "," 2,192 "," 5,586 "," 7,289 "," 5,620 "," 7,657 ",," 112,811 "
,E12000008,South East,E10000011,East Sussex,E07000061,Eastbourne," 8,846 "," 3,999 "," 5,252 "," 6,273 "," 6,603 "," 5,966 "," 5,474 "," 6,253 "," 4,703 "," 7,398 ",," 4,510 "," 1,601 "," 2,168 "," 3,136 "," 4,328 "," 4,042 "," 4,593 "," 5,964 "," 4,532 "," 6,953 ",," 102,594 "
,E12000008,South East,E10000014,Hampshire,E07000086,Eastleigh," 10,302 "," 6,330 "," 7,643 "," 8,901 "," 8,914 "," 7,771 "," 6,769 "," 6,918 "," 5,041 "," 7,224 ",," 3,980 "," 1,317 "," 1,417 "," 1,688 "," 1,853 "," 1,879 "," 4,120 "," 6,453 "," 4,723 "," 6,870 ",," 110,113 "
,E12000008,South East,E10000030,Surrey,E07000207,Elmbridge," 6,989 "," 7,455 "," 9,548 "," 9,942 "," 9,144 "," 7,318 "," 6,029 "," 6,131 "," 4,642 "," 7,345 ",," 2,797 "," 1,215 "," 1,494 "," 1,956 "," 2,236 "," 2,991 "," 4,558 "," 5,784 "," 4,380 "," 6,977 ",," 108,931 "
,E12000008,South East,E10000030,Surrey,E07000208,Epsom and Ewell," 5,187 "," 4,162 "," 5,150 "," 5,420 "," 5,107 "," 4,102 "," 3,486 "," 3,848 "," 2,824 "," 4,039 ",," 2,233 ", 917 ," 1,127 "," 1,284 "," 1,394 "," 1,268 "," 2,885 "," 3,672 "," 2,719 "," 3,866 ",," 64,690 "
,E12000008,South East,E10000014,Hampshire,E07000087,Fareham," 7,849 "," 5,271 "," 6,478 "," 7,967 "," 8,569 "," 7,607 "," 6,405 "," 7,215 "," 5,655 "," 7,995 ",," 3,324 "," 1,396 "," 1,674 "," 2,210 "," 2,335 "," 2,329 "," 4,852 "," 6,781 "," 5,422 "," 7,785 ",," 109,119 "
,E12000008,South East,E10000016,Kent,E07000112,Folkestone and Hythe," 7,263 "," 3,945 "," 5,413 "," 7,243 "," 7,723 "," 7,067 "," 6,584 "," 7,500 "," 5,405 "," 6,952 ",," 3,443 "," 1,263 "," 1,568 "," 2,192 "," 2,622 "," 2,869 "," 5,320 "," 7,130 "," 5,175 "," 6,559 ",," 103,236 "
,E12000008,South East,E10000014,Hampshire,E07000088,Gosport," 6,567 "," 3,246 "," 4,154 "," 5,350 "," 5,621 "," 5,099 "," 4,398 "," 4,720 "," 3,381 "," 4,621 ",," 2,627 ", 810 ," 1,162 "," 1,610 "," 1,971 "," 2,033 "," 3,695 "," 4,517 "," 3,265 "," 4,508 ",," 73,355 "
,E12000008,South East,E10000016,Kent,E07000109,Gravesham," 7,403 "," 4,478 "," 5,401 "," 6,705 "," 6,607 "," 5,420 "," 4,657 "," 4,729 "," 3,504 "," 4,981 ",," 3,293 "," 1,211 "," 1,418 "," 1,931 "," 2,589 "," 2,343 "," 3,811 "," 4,445 "," 3,341 "," 4,713 ",," 82,980 "
,E12000008,South East,E10000030,Surrey,E07000209,Guildford," 9,110 "," 6,603 "," 8,489 "," 9,120 "," 9,084 "," 7,474 "," 6,278 "," 6,480 "," 4,744 "," 7,107 ",," 4,160 "," 1,189 "," 1,448 "," 1,747 "," 1,986 "," 2,105 "," 5,301 "," 6,162 "," 4,604 "," 6,870 ",," 110,061 "
,E12000008,South East,E10000014,Hampshire,E07000089,Hart," 6,328 "," 4,711 "," 6,717 "," 7,094 "," 6,967 "," 5,575 "," 4,596 "," 5,141 "," 4,060 "," 5,452 ",," 2,101 ", 728 , 915 ," 1,097 "," 1,234 "," 1,537 "," 3,622 "," 4,992 "," 3,936 "," 5,339 ",," 82,142 "
,E12000008,South East,E10000011,East Sussex,E07000062,Hastings," 6,126 "," 2,805 "," 4,222 "," 5,999 "," 6,237 "," 5,319 "," 4,846 "," 4,867 "," 3,379 "," 4,291 ",," 2,792 ", 931 ," 1,140 "," 1,809 "," 2,141 "," 2,165 "," 2,302 "," 4,237 "," 3,059 "," 3,915 ",," 72,582 "
,E12000008,South East,E10000014,Hampshire,E07000090,Havant," 10,026 "," 5,403 "," 6,407 "," 8,323 "," 8,896 "," 8,342 "," 7,236 "," 7,721 "," 5,935 "," 8,504 ",," 3,754 "," 1,131 "," 1,415 "," 1,976 "," 2,254 "," 2,765 "," 6,001 "," 7,396 "," 5,732 "," 8,026 ",," 117,243 "
,E12000008,South East,E10000032,West Sussex,E07000227,Horsham," 9,453 "," 6,236 "," 8,314 "," 10,332 "," 10,768 "," 9,361 "," 8,120 "," 8,720 "," 6,592 "," 9,284 ",," 4,042 "," 1,447 "," 1,762 "," 2,332 "," 2,746 "," 2,939 "," 6,797 "," 8,399 "," 6,423 "," 8,938 ",," 133,005 "
,E12000008,South East,E06000046,Isle of Wight,E06000046,Isle of Wight," 11,376 "," 5,119 "," 6,507 "," 9,361 "," 10,400 "," 9,987 "," 9,917 "," 10,836 "," 8,453 "," 10,255 ",," 5,120 "," 1,635 "," 2,214 "," 3,216 "," 3,798 "," 4,126 "," 8,168 "," 10,299 "," 8,129 "," 9,329 ",," 148,245 "
,E12000008,South East,E10000011,East Sussex,E07000063,Lewes," 6,376 "," 3,825 "," 5,410 "," 6,861 "," 7,083 "," 6,410 "," 6,144 "," 6,754 "," 5,141 "," 7,422 ",," 2,794 "," 1,019 "," 1,319 "," 1,960 "," 2,645 "," 2,877 "," 4,887 "," 6,418 "," 4,936 "," 6,990 ",," 97,271 "
,E12000008,South East,E10000016,Kent,E07000110,Maidstone," 11,250 "," 7,026 "," 8,828 "," 11,409 "," 10,993 "," 9,423 "," 8,229 "," 9,003 "," 6,510 "," 8,721 ",," 5,170 "," 1,807 "," 2,294 "," 2,737 "," 3,211 "," 3,993 "," 6,611 "," 8,584 "," 6,296 "," 8,265 ",," 140,360 "
,E12000008,South East,E06000035,Medway,E06000035,Medway," 18,995 "," 11,920 "," 13,952 "," 16,934 "," 17,078 "," 14,620 "," 12,300 "," 12,517 "," 8,683 "," 10,722 ",," 7,373 "," 2,631 "," 2,942 "," 3,627 "," 4,048 "," 4,314 "," 7,568 "," 11,200 "," 8,058 "," 9,971 ",," 199,453 "
,E12000008,South East,E10000032,West Sussex,E07000228,Mid Sussex," 9,156 "," 6,387 "," 9,317 "," 10,537 "," 10,052 "," 8,390 "," 7,555 "," 7,967 "," 6,267 "," 8,766 ",," 3,966 "," 1,485 "," 1,682 "," 1,958 "," 2,010 "," 1,926 "," 5,934 "," 7,624 "," 6,116 "," 8,505 ",," 125,600 "
,E12000008,South East,E06000042,Milton Keynes,E06000042,Milton Keynes," 17,507 "," 14,323 "," 15,946 "," 17,027 "," 15,651 "," 13,473 "," 11,652 "," 10,842 "," 7,030 "," 8,583 ",," 6,425 "," 2,765 "," 3,265 "," 3,859 "," 4,150 "," 4,184 "," 7,890 "," 10,245 "," 6,766 "," 8,228 ",," 189,811 "
,E12000008,South East,E10000030,Surrey,E07000210,Mole Valley," 4,592 "," 3,611 "," 5,071 "," 6,391 "," 6,522 "," 5,672 "," 4,990 "," 5,024 "," 4,086 "," 6,121 ",," 2,128 ", 783 ," 1,045 "," 1,288 "," 1,728 "," 1,881 "," 4,482 "," 4,840 "," 3,990 "," 5,932 ",," 80,177 "
,E12000008,South East,E10000014,Hampshire,E07000091,New Forest," 10,741 "," 6,569 "," 8,866 "," 11,880 "," 13,369 "," 12,302 "," 11,820 "," 13,228 "," 10,234 "," 15,152 ",," 4,928 "," 1,635 "," 2,057 "," 2,672 "," 3,262 "," 3,325 "," 7,135 "," 12,678 "," 9,946 "," 14,483 ",," 176,282 "
,E12000008,South East,E10000025,Oxfordshire,E07000178,Oxford," 14,268 "," 6,513 "," 7,248 "," 7,762 "," 7,428 "," 6,064 "," 4,867 "," 4,640 "," 3,427 "," 5,048 ",," 7,029 "," 1,468 "," 1,517 "," 1,652 "," 1,989 "," 2,108 "," 3,362 "," 4,334 "," 3,206 "," 4,671 ",," 98,601 "
,E12000008,South East,E06000044,Portsmouth,E06000044,Portsmouth," 22,860 "," 9,200 "," 10,566 "," 12,576 "," 12,218 "," 10,023 "," 8,011 "," 7,899 "," 5,774 "," 8,044 ",," 8,389 "," 2,185 "," 2,587 "," 3,324 "," 3,569 "," 3,317 "," 6,514 "," 7,310 "," 5,507 "," 7,689 ",," 157,562 "
,E12000008,South East,E06000038,Reading,E06000038,Reading," 11,647 "," 7,335 "," 8,508 "," 9,347 "," 8,546 "," 6,871 "," 5,500 "," 5,083 "," 3,850 "," 5,567 ",," 4,512 "," 1,393 "," 1,553 "," 1,777 "," 2,005 "," 1,810 "," 3,182 "," 4,686 "," 3,639 "," 5,217 ",," 102,028 "
,E12000008,South East,E10000030,Surrey,E07000211,Reigate and Banstead," 10,496 "," 7,694 "," 9,126 "," 9,800 "," 9,645 "," 7,960 "," 6,529 "," 6,903 "," 4,973 "," 7,560 ",," 4,351 "," 1,545 "," 1,868 "," 2,088 "," 2,278 "," 2,940 "," 5,374 "," 6,563 "," 4,806 "," 7,265 ",," 119,764 "
,E12000008,South East,E10000011,East Sussex,E07000064,Rother," 5,064 "," 2,416 "," 3,948 "," 6,002 "," 6,919 "," 6,778 "," 6,585 "," 8,062 "," 6,126 "," 8,554 ",," 2,754 ", 961 ," 1,329 "," 1,915 "," 2,336 "," 2,899 "," 3,705 "," 7,705 "," 5,938 "," 8,231 ",," 98,227 "
,E12000008,South East,E10000030,Surrey,E07000212,Runnymede," 5,063 "," 4,079 "," 4,976 "," 5,428 "," 5,459 "," 4,493 "," 3,668 "," 3,732 "," 2,898 "," 4,466 ",," 1,847 ", 676 , 865 ," 1,418 "," 1,838 "," 2,568 "," 3,070 "," 3,461 "," 2,767 "," 4,227 ",," 66,999 "
,E12000008,South East,E10000014,Hampshire,E07000092,Rushmoor," 8,018 "," 4,584 "," 5,665 "," 6,472 "," 6,331 "," 4,811 "," 3,928 "," 4,083 "," 2,976 "," 3,688 ",," 3,706 "," 1,037 "," 1,204 "," 1,380 "," 1,492 "," 1,229 "," 2,907 "," 3,793 "," 2,833 "," 3,565 ",," 73,702 "
,E12000008,South East,E10000016,Kent,E07000111,Sevenoaks," 6,543 "," 4,719 "," 6,661 "," 8,177 "," 8,105 "," 6,978 "," 6,163 "," 6,727 "," 5,096 "," 7,179 ",," 2,481 ", 975 ," 1,152 "," 1,558 "," 1,869 "," 2,221 "," 4,346 "," 6,344 "," 4,900 "," 6,829 ",," 99,023 "
,E12000008,South East,E06000039,Slough,E06000039,Slough," 10,982 "," 8,386 "," 8,059 "," 7,975 "," 6,931 "," 5,962 "," 4,682 "," 3,590 "," 2,317 "," 3,615 ",," 3,920 "," 1,687 "," 1,868 "," 1,936 "," 1,900 "," 2,011 "," 3,687 "," 3,187 "," 2,145 "," 3,387 ",," 88,227 "
,E12000008,South East,E10000025,Oxfordshire,E07000179,South Oxfordshire," 8,467 "," 6,975 "," 9,010 "," 10,771 "," 10,386 "," 8,666 "," 7,362 "," 7,733 "," 6,253 "," 8,515 ",," 3,259 "," 1,116 "," 1,422 "," 1,878 "," 2,131 "," 2,132 "," 4,845 "," 7,505 "," 6,099 "," 8,246 ",," 122,771 "
,E12000008,South East,E06000045,Southampton,E06000045,Southampton," 23,901 "," 9,570 "," 11,258 "," 12,297 "," 12,441 "," 10,835 "," 9,130 "," 8,641 "," 6,430 "," 8,622 ",," 10,530 "," 2,498 "," 2,667 "," 2,841 "," 3,169 "," 3,131 "," 6,212 "," 7,995 "," 6,038 "," 8,270 ",," 166,476 "
,E12000008,South East,E10000030,Surrey,E07000213,Spelthorne," 6,115 "," 4,959 "," 5,702 "," 6,702 "," 6,901 "," 5,414 "," 4,391 "," 4,525 "," 3,564 "," 5,456 ",," 2,048 ", 785 , 927 ," 1,424 "," 1,736 "," 2,527 "," 3,671 "," 4,299 "," 3,417 "," 5,161 ",," 79,724 "
,E12000008,South East,E10000030,Surrey,E07000214,Surrey Heath," 5,533 "," 4,739 "," 5,846 "," 6,545 "," 6,408 "," 5,264 "," 4,322 "," 4,483 "," 3,523 "," 5,122 ",," 2,640 ", 978 ," 1,176 "," 1,478 "," 1,769 "," 3,292 "," 3,777 "," 4,327 "," 3,468 "," 4,969 ",," 79,659 "
,E12000008,South East,E10000016,Kent,E07000113,Swale," 10,114 "," 5,743 "," 7,001 "," 9,690 "," 9,978 "," 8,522 "," 7,394 "," 8,113 "," 5,684 "," 6,780 ",," 4,075 "," 1,375 "," 1,621 "," 1,973 "," 2,364 "," 2,288 "," 4,640 "," 7,417 "," 5,454 "," 6,338 ",," 116,564 "
,E12000008,South East,E10000030,Surrey,E07000215,Tandridge," 5,484 "," 3,850 "," 5,309 "," 6,199 "," 6,149 "," 5,239 "," 4,487 "," 4,623 "," 3,600 "," 5,137 ",," 2,370 ", 892 ," 1,039 "," 1,445 "," 1,929 "," 2,123 "," 3,631 "," 4,404 "," 3,450 "," 4,932 ",," 76,292 "
,E12000008,South East,E10000014,Hampshire,E07000093,Test Valley," 8,334 "," 5,814 "," 7,515 "," 9,036 "," 9,181 "," 7,830 "," 6,630 "," 7,382 "," 5,549 "," 7,296 ",," 3,141 "," 1,009 "," 1,198 "," 1,451 "," 1,859 "," 1,845 "," 4,487 "," 7,070 "," 5,367 "," 6,882 ",," 108,876 "
,E12000008,South East,E10000016,Kent,E07000114,Thanet," 10,226 "," 4,691 "," 6,307 "," 8,510 "," 9,112 "," 8,374 "," 8,035 "," 8,953 "," 6,591 "," 8,387 ",," 5,110 "," 1,645 "," 2,170 "," 3,155 "," 3,381 "," 3,982 "," 4,876 "," 8,473 "," 6,298 "," 8,070 ",," 126,346 "
,E12000008,South East,E10000016,Kent,E07000115,Tonbridge and Malling," 7,948 "," 6,096 "," 7,917 "," 9,118 "," 8,825 "," 7,368 "," 6,085 "," 6,700 "," 5,052 "," 6,825 ",," 2,902 "," 1,085 "," 1,288 "," 1,528 "," 1,685 "," 1,535 "," 4,926 "," 6,446 "," 4,922 "," 6,647 ",," 104,898 "
,E12000008,South East,E10000016,Kent,E07000116,Tunbridge Wells," 6,517 "," 4,955 "," 6,862 "," 8,218 "," 7,573 "," 6,437 "," 5,280 "," 5,779 "," 4,422 "," 6,367 ",," 2,668 ", 939 ," 1,319 "," 1,656 "," 1,944 "," 2,477 "," 4,576 "," 5,495 "," 4,282 "," 6,136 ",," 93,902 "
,E12000008,South East,E10000025,Oxfordshire,E07000180,Vale of White Horse," 7,710 "," 6,391 "," 8,092 "," 9,140 "," 9,195 "," 8,034 "," 6,776 "," 7,137 "," 5,360 "," 7,632 ",," 3,035 ", 955 ," 1,100 "," 1,369 "," 1,589 "," 1,831 "," 4,435 "," 6,845 "," 5,226 "," 7,375 ",," 109,227 "
,E12000008,South East,E10000030,Surrey,E07000216,Waverley," 6,527 "," 6,172 "," 8,411 "," 9,150 "," 8,631 "," 7,457 "," 6,386 "," 6,944 "," 5,615 "," 8,540 ",," 2,613 ", 985 ," 1,248 "," 1,648 "," 1,804 "," 1,938 "," 5,519 "," 6,628 "," 5,427 "," 8,300 ",," 109,943 "
,E12000008,South East,E10000011,East Sussex,E07000065,Wealden," 8,879 "," 5,190 "," 8,061 "," 10,889 "," 11,782 "," 10,780 "," 9,857 "," 11,120 "," 8,647 "," 11,355 ",," 4,481 "," 1,536 "," 2,013 "," 3,185 "," 3,812 "," 3,916 "," 7,935 "," 10,645 "," 8,363 "," 10,907 ",," 153,353 "
